"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"1182","S01001182",2009,"Scotland","Dundee City","Dundee",888,190,698,3586.05019297929,3586.05019297929,987,678,5291,3088,4439.56001764816,131739.718881853
"1183","S01001183",2009,"Scotland","Dundee City","Dundee",858,320,538,1734.40445184439,1734.40445184439,2843,1038,4787,1421,7779.94542865757,121378.390370829
"1184","S01001184",2009,"Scotland","Dundee City","Dundee",810,80,730,1856.46272088117,1856.46272088117,3248,4212,6211,2195.5,7094.82095864137,225972.851710252
"1185","S01001185",2009,"Scotland","Dundee City","Dundee",516,15,501,7802.69531267784,7802.69531267784,5793,6277,2814,4658.5,1901.06468498139,179795.571222099
"1186","S01001186",2009,"Scotland","Dundee City","Dundee",753,45,708,4338.30346657245,4338.30346657245,4734,5575,3319,3565,4118.99266113387,151723.744603004
"1187","S01001187",2009,"Scotland","Dundee City","Dundee",892,280,612,4580.40095446534,4580.40095446534,1795,208,4097,2729,3921.45797971237,146977.1833162
"1188","S01001188",2009,"Scotland","Dundee City","Dundee",779,265,514,1744.93950230981,1744.93950230981,3272,417,5595,1421,8383.68708626332,70782.6969727352
"1189","S01001189",2009,"Scotland","Dundee City","Dundee",919,165,754,7440.3010962983,7440.3010962983,4889,3174.5,2737,4658.5,2259.98432955325,259846.826449249
"1190","S01001190",2009,"Scotland","Dundee City","Dundee",690,20,670,6835.64592386885,6835.64592386885,6398,6448,2078,2984.5,3110.06825176521,164274.01947704
"1191","S01001191",2009,"Scotland","Dundee City","Dundee",622,180,442,4014.68321868476,4014.68321868476,858,540,5559,3118.5,4148.47087746796,172197.800525188
"1192","S01001192",2009,"Scotland","Dundee City","Dundee",922,350,572,1813.212304331,1813.212304331,1093,774,4697,1783,7774.9000513768,126975.840242711
"1193","S01001193",2009,"Scotland","Dundee City","Dundee",823,50,773,2297.10382742043,2297.10382742043,3596,4676,4585,1578.5,5769.52053512078,315536.615980065
"1194","S01001194",2009,"Scotland","Dundee City","Dundee",892,40,852,6113.8155145224,6113.8155145224,6476,6038,1786,2984.5,3837.35560743346,290149.622060731
"1195","S01001195",2009,"Scotland","Dundee City","Dundee",899,130,769,3485.30293570529,3485.30293570529,4350,1155,4956,1154.5,5872.0449392728,229715.352268114
"1196","S01001196",2009,"Scotland","Dundee City","Dundee",931,275,656,1975.30540641637,1975.30540641637,3559,669,6088,1849.5,8078.9988381879,91655.508545095
"1197","S01001197",2009,"Scotland","Dundee City","Dundee",532,125,407,4763.17658112317,4763.17658112317,2865,270,2238,2656.5,4260.88421247288,239969.532306947
"1198","S01001198",2009,"Scotland","Dundee City","Dundee",704,205,499,4191.78508916701,4191.78508916701,1221,232,3885,2376,4411.99457869619,279167.787676163
"1199","S01001199",2009,"Scotland","Dundee City","Dundee",854,285,569,4364.29209033997,4364.29209033997,1361,84,3945,3416.5,4063.10592319559,131753.736480355
"1200","S01001200",2009,"Scotland","Dundee City","Dundee",1013,495,518,3559.071310172,3559.071310172,232,730,4520,1333.5,4648.51431091705,787785.63788978
"1201","S01001201",2009,"Scotland","Dundee City","Dundee",667,210,457,3209.09580406533,3209.09580406533,2920,769,3921,1154.5,6602.92222742093,68524.5295258686
"1202","S01001202",2009,"Scotland","Dundee City","Dundee",571,175,396,5030.97418303412,5030.97418303412,1083,543,2033,2656.5,4455.38232695301,82658.4224088248
"1203","S01001203",2009,"Scotland","Dundee City","Dundee",715,290,425,3786.97494331795,3786.97494331795,1620,312,5604,3118.5,4318.68136201732,137965.420147941
"1204","S01001204",2009,"Scotland","Dundee City","Dundee",733,20,713,7440.03639564306,7440.03639564306,5803,6260.5,1787,3596,2150.69404093835,189783.114725506
"1205","S01001205",2009,"Scotland","Dundee City","Dundee",669,60,609,2294.00766207238,2294.00766207238,2753,2872,4938,1578.5,5911.74731419533,240634.478402264
"1206","S01001206",2009,"Scotland","Dundee City","Dundee",740,150,590,1955.67002478121,1955.67002478121,4144,826,4192,1783,7269.79140886788,113851.414720355
"1207","S01001207",2009,"Scotland","Dundee City","Dundee",860,245,615,3903.01179617107,3903.01179617107,3152,961,3607,1154.5,4917.82688188721,164541.238792568
"1208","S01001208",2009,"Scotland","Dundee City","Dundee",522,210,312,2807.73363491177,2807.73363491177,904,1091,4998,1598,7933.9216533171,692477.383303258
"1209","S01001209",2009,"Scotland","Dundee City","Dundee",588,35,553,2922.53141796868,2922.53141796868,4758,4154,4412,1333.5,5127.27173163999,65344.054416961
"1210","S01001210",2009,"Scotland","Dundee City","Dundee",801,265,536,4735.36157138261,4735.36157138261,2256,473,2705,3416.5,3998.29568183678,113263.944040507
"1211","S01001211",2009,"Scotland","Dundee City","Dundee",936,80,856,2530.36933789165,2530.36933789165,5152,4017,4053,1849.5,7452.83161309875,528174.602322577
"1212","S01001212",2009,"Scotland","Dundee City","Dundee",619,245,374,4576.03446779334,4576.03446779334,1349,198,5009,3416.5,3869.29620867176,133238.563410833
"1213","S01001213",2009,"Scotland","Dundee City","Dundee",960,405,555,2768.12700524769,2768.12700524769,669,191,4587,1578.5,4992.68548597418,184616.987321157
"1214","S01001214",2009,"Scotland","Dundee City","Dundee",649,125,524,2154.11301767014,2154.11301767014,5283,1679,3186,1783,6454.31296988739,167032.891096018
"1215","S01001215",2009,"Scotland","Dundee City","Dundee",726,60,666,2419.49042142211,2419.49042142211,2840,4470,3912,1849.5,6594.5400639453,392424.458243201
"1216","S01001216",2009,"Scotland","Dundee City","Dundee",887,205,682,4238.46293879709,4238.46293879709,1650,152,5694,3118.5,3892.15203885943,113801.256381882
"1217","S01001217",2009,"Scotland","Dundee City","Dundee",932,460,472,3273.64378104756,3273.64378104756,893,643,3837,1333.5,4739.50159112303,233023.245370765
"1218","S01001218",2009,"Scotland","Dundee City","Dundee",806,40,766,7279.57388893055,7279.57388893055,6233,6281,1323,3596,2214.65136961586,299179.047840007
"1219","S01001219",2009,"Scotland","Dundee City","Dundee",813,45,768,7846.3388188036,7846.3388188036,6026,5889.5,1530,3596,1764.73845742625,304811.596794256
"1220","S01001220",2009,"Scotland","Dundee City","Dundee",496,160,336,4034.4564115816,4034.4564115816,1316,162,5437,3118.5,3998.86459103905,87247.3991671472
"1221","S01001221",2009,"Scotland","Dundee City","Dundee",911,95,816,5193.01853346372,5193.01853346372,3090,2817,1077,4165,3404.08625452947,9821736.3844118
"1222","S01001222",2009,"Scotland","Dundee City","Dundee",1022,335,687,3890.05381821491,3890.05381821491,654,672,5320,1154.5,5142.88831218592,1230660.46678899
"1223","S01001223",2009,"Scotland","Dundee City","Dundee",725,60,665,5524.36732806896,5524.36732806896,3125,3734,1577,3416.5,2505.53623653966,1176005.45495944
"1224","S01001224",2009,"Scotland","Dundee City","Dundee",907,375,532,3181.21825088426,3181.21825088426,672,82,3519,1333.5,4351.87904524413,428711.517309263
"1225","S01001225",2009,"Scotland","Dundee City","Dundee",883,40,843,2764.46561057696,2764.46561057696,5164,5567,3986,1849.5,5853.29897061771,580414.156909175
"1226","S01001226",2009,"Scotland","Dundee City","Dundee",477,215,262,4535.92472031832,4535.92472031832,202,816,3119,3236.5,3150.10142782848,894987.287119424
"1227","S01001227",2009,"Scotland","Dundee City","Dundee",735,75,660,3493.87179876348,3493.87179876348,1560,4961,1983,1578.5,3507.1283261196,1213889.99876678
"1228","S01001228",2009,"Scotland","Dundee City","Dundee",754,110,644,3332.530843965,3332.530843965,2691,3885,5069,3371,5530.76695479483,299988.880643299
"1229","S01001229",2009,"Scotland","Dundee City","Dundee",727,30,697,3105.67199469849,3105.67199469849,3286,3281.5,6005,3327,5506.26759836756,175232.528542332
"1230","S01001230",2009,"Scotland","Dundee City","Dundee",868,390,478,4073.19439114224,4073.19439114224,304,1069,4957,3236.5,3736.98108005293,147763.221891806
"1231","S01001231",2009,"Scotland","Dundee City","Dundee",656,170,486,3645.91525020138,3645.91525020138,4438,81,3089,2844.5,3853.49876027288,90948.4551369026
"1232","S01001232",2009,"Scotland","Dundee City","Dundee",1463,80,1383,7388.60544934121,7388.60544934121,6320,6241,1087,3004,1918.54733854509,4250792.11088752
"1233","S01001233",2009,"Scotland","Dundee City","Dundee",933,400,533,3551.99768901436,3551.99768901436,1748,437,4435,2844.5,3716.75169294242,193922.638346665
"1234","S01001234",2009,"Scotland","Dundee City","Dundee",561,125,436,4329.12939198552,4329.12939198552,4638,507,4074,3302.5,4032.56517949565,86336.9940499365
"1235","S01001235",2009,"Scotland","Dundee City","Dundee",857,270,587,3138.01069054289,3138.01069054289,2601,979,3031,3878,4423.51886820718,258002.050192722
"1236","S01001236",2009,"Scotland","Dundee City","Dundee",829,330,499,3384.58341928411,3384.58341928411,1864,265,5184,3327,4704.59907014034,255577.065980741
"1237","S01001237",2009,"Scotland","Dundee City","Dundee",535,45,490,3688.55910339771,3688.55910339771,2608,2570,4981,3371,4793.24100117498,101224.151691087
"1238","S01001238",2009,"Scotland","Dundee City","Dundee",633,240,393,3225.85912903848,3225.85912903848,766,648,4016,2247.5,3879.31556768471,110141.398812811
"1239","S01001239",2009,"Scotland","Dundee City","Dundee",595,265,330,4142.64968793036,4142.64968793036,150,1214,5113,2844.5,3287.41144202529,243433.381159038
"1240","S01001240",2009,"Scotland","Dundee City","Dundee",752,165,587,3792.08246126826,3792.08246126826,4170,305,3762,2844.5,3527.91032791984,113471.715533994
"1241","S01001241",2009,"Scotland","Dundee City","Dundee",745,185,560,3525.72491612438,3525.72491612438,1597,734,5612,2247.5,3516.43045325603,153934.915123758
"1242","S01001242",2009,"Scotland","Dundee City","Dundee",886,80,806,5216.72871657943,5216.72871657943,4261,3421,2577,3532.5,2372.13875835951,211201.169033115
"1243","S01001243",2009,"Scotland","Dundee City","Dundee",953,345,608,4022.34736158486,4022.34736158486,1736,611,5018,3302.5,4391.37951810566,347823.99732467
"1244","S01001244",2009,"Scotland","Dundee City","Dundee",806,220,586,4647.7617030266,4647.7617030266,3146,2101.5,3402,3236.5,2612.59338105323,211983.279085399
"1245","S01001245",2009,"Scotland","Dundee City","Dundee",728,360,368,3415.24474099287,3415.24474099287,509,854,3817,3327,3993.50391456728,144105.538840264
"1246","S01001246",2009,"Scotland","Dundee City","Dundee",905,205,700,3860.92459837064,3860.92459837064,2704,2196,4695,3371,4382.94574565337,196439.810626343
"1247","S01001247",2009,"Scotland","Dundee City","Dundee",562,100,462,3608.03293489365,3608.03293489365,2153,367,5567,3371,4334.41838944371,141696.399459852
"1248","S01001248",2009,"Scotland","Dundee City","Dundee",812,45,767,5696.43575787105,5696.43575787105,6151,4511,1090,3532.5,2054.0595409798,140884.114793487
"1249","S01001249",2009,"Scotland","Dundee City","Dundee",653,175,478,4187.96241443351,4187.96241443351,3299,916,2945,2844.5,2839.41489926839,86415.6091724896
"1250","S01001250",2009,"Scotland","Dundee City","Dundee",926,190,736,3969.08012849697,3969.08012849697,3036,517,3094,2844.5,3021.06675417964,130284.479123965
"1251","S01001251",2009,"Scotland","Dundee City","Dundee",536,150,386,3424.91937143208,3424.91937143208,846,671,3565,2247.5,3569.96147636584,323487.640464086
"1252","S01001252",2009,"Scotland","Dundee City","Dundee",608,125,483,3807.22131108949,3807.22131108949,3930,596,4469,2247.5,3094.27462708433,118046.098192029
"1253","S01001253",2009,"Scotland","Dundee City","Dundee",629,345,284,4445.81141224094,4445.81141224094,367,1208,3016,2844.5,2580.42898613575,95484.7134450357
"1254","S01001254",2009,"Scotland","Dundee City","Dundee",596,130,466,4403.53382547025,4403.53382547025,1895,194,4617,3302.5,3527.49592151914,110250.427404687
"1255","S01001255",2009,"Scotland","Dundee City","Dundee",804,285,519,3522.27398587918,3522.27398587918,2301,1465,2145,3327,3629.54078622939,213785.21171096
"1256","S01001256",2009,"Scotland","Dundee City","Dundee",697,175,522,4601.27164817305,4601.27164817305,1510,192,3029,3302.5,3199.81668288134,117189.8055292
"1257","S01001257",2009,"Scotland","Dundee City","Dundee",776,250,526,3665.93090491789,3665.93090491789,2132,1719,3404,3327,3696.64952726775,146177.551425286
"1258","S01001258",2009,"Scotland","Dundee City","Dundee",511,210,301,4661.73964388478,4661.73964388478,830,3169.5,2651,3236.5,2348.29433144959,107269.902437165
"1259","S01001259",2009,"Scotland","Dundee City","Dundee",850,95,755,4242.08914062719,4242.08914062719,3379,1063,3649,3371,3504.28553845367,257084.898338392
"1260","S01001260",2009,"Scotland","Dundee City","Dundee",874,415,459,4327.91770589147,4327.91770589147,1489,1163,2062,2844.5,2561.56631068413,76146.9475689712
"1261","S01001261",2009,"Scotland","Dundee City","Dundee",874,345,529,4670.68158282102,4670.68158282102,2192,189,2789,4041.5,2980.34897069663,134990.513269946
"1262","S01001262",2009,"Scotland","Dundee City","Dundee",937,75,862,4145.32899019549,4145.32899019549,5261,5250,2982,3828,3217.13372872724,400504.144450542
"1263","S01001263",2009,"Scotland","Dundee City","Dundee",459,70,389,4509.69238182879,4509.69238182879,5865,362,3079,3828,3031.07313383313,72514.8660149572
"1264","S01001264",2009,"Scotland","Dundee City","Dundee",1459,150,1309,4071.68667134931,4071.68667134931,2702,5162,1261,3603,2522.98449999083,3122324.45759727
"1265","S01001265",2009,"Scotland","Dundee City","Dundee",628,35,593,5047.9193913397,5047.9193913397,6452,5258,1715,4041.5,2354.88985578477,140902.677611478
"1266","S01001266",2009,"Scotland","Dundee City","Dundee",783,60,723,4513.43374146649,4513.43374146649,6002,2455,2444,3828,2776.12301085503,124499.74152403
"1267","S01001267",2009,"Scotland","Dundee City","Dundee",921,190,731,4968.92200902636,4968.92200902636,4291,680,1806,4041.5,2378.56400448242,132530.486766554
"1268","S01001268",2009,"Scotland","Dundee City","Dundee",649,40,609,4756.46860355146,4756.46860355146,4216,4071,1930,4041.5,2570.12719475807,154268.914054045
"1269","S01001269",2009,"Scotland","East Ayrshire","Ayr",603,75,528,20694.6506027222,20694.6506027222,3354,4553,371,6002,203.689447404159,202271001.750221
"1270","S01001270",2009,"Scotland","East Ayrshire","Ayr",735,265,470,22773.3435832998,22773.3435832998,1707,2356.5,1054,5899.5,174.669397259941,186619.372744378
"1271","S01001271",2009,"Scotland","East Ayrshire","Ayr",772,315,457,22514.188631803,22514.188631803,1825,1993,1707,5899.5,221.442278930934,263093.804068816
"1272","S01001272",2009,"Scotland","East Ayrshire","Ayr",646,130,516,21755.8439554643,21755.8439554643,3693,3680,3839,5872,328.15111763598,246937.412735464
"1273","S01001273",2009,"Scotland","East Ayrshire","Ayr",696,165,531,21276.4847290739,21276.4847290739,4742,4108,4178,5860,363.560692978337,345705.15275265
"1274","S01001274",2009,"Scotland","East Ayrshire","Ayr",693,215,478,14874.9184241232,14874.9184241232,3740,3313,1248,5682,165.001400047258,139946.50345001
"1275","S01001275",2009,"Scotland","East Ayrshire","Ayr",780,195,585,14789.6854862732,14789.6854862732,2634,4471,1845,5140,182.594181291279,627310.137078166
"1276","S01001276",2009,"Scotland","East Ayrshire","Ayr",623,70,553,28011.9988902791,28011.9988902791,5403,3704,298,6031,108.840724276853,136315861.544722
"1277","S01001277",2009,"Scotland","East Ayrshire","Ayr",747,180,567,13812.3606121223,13812.3606121223,2291,4849,3134,5605,192.960364983514,339197.483363321
"1278","S01001278",2009,"Scotland","East Ayrshire","Ayr",480,50,430,9246.93914732336,9246.93914732336,5221,3142,571,5670,154.252275751219,34749676.5103298
"1279","S01001279",2009,"Scotland","East Ayrshire","Ayr",807,275,532,30043.65001563,30043.65001563,2967,2564,2231,5878,255.018026851062,276578.515049965
"1280","S01001280",2009,"Scotland","East Ayrshire","Ayr",544,115,429,29709.4243281127,29709.4243281127,3364,2313,3552,5887,319.715234675228,184480.853525047
"1281","S01001281",2009,"Scotland","East Ayrshire","Ayr",775,185,590,29784.1955024691,29784.1955024691,4399,2777,3563,5606,353.744712574817,236647.655124961
"1282","S01001282",2009,"Scotland","East Ayrshire","Ayr",750,90,660,29323.4724332896,29323.4724332896,3583,3966,2323,5621,359.291721821939,799552.310767386
"1283","S01001283",2009,"Scotland","East Ayrshire","Ayr",516,105,411,7737.82035064852,7737.82035064852,1758,3681,1308,5641,323.179548980059,413579.188350027
"1284","S01001284",2009,"Scotland","East Ayrshire","Ayr",1009,160,849,8181.95707274436,8181.95707274436,5065,2999,610,5374,274.920092537189,269045.895365335
"1285","S01001285",2009,"Scotland","East Ayrshire","Ayr",672,145,527,13690.7374217992,13690.7374217992,4658,3500,306,5778,85.8386662569204,62631233.019934
"1286","S01001286",2009,"Scotland","East Ayrshire","Ayr",618,85,533,11110.3490561285,11110.3490561285,5939,3561,1463,5543,330.074590206306,303642.216057228
"1287","S01001287",2009,"Scotland","East Ayrshire","Ayr",827,220,607,11657.0572739551,11657.0572739551,4549,2055,2160,4543,305.983580313095,191337.832858517
"1288","S01001288",2009,"Scotland","East Ayrshire","Ayr",904,190,714,11336.8066882116,11336.8066882116,3640,3173,3290,4543,372.924488246501,276129.160420969
"1289","S01001289",2009,"Scotland","East Ayrshire","Ayr",691,135,556,24270.6189999879,24270.6189999879,857,3289,2992,5229.5,957.439978374818,404382.8632664
"1290","S01001290",2009,"Scotland","East Ayrshire","Ayr",621,105,516,11150.2597965444,11150.2597965444,4155,3544,1998,4543,361.083070857093,148559.992163915
