"","zone","accessA","accessB"
"16349","E01016349",192349,2581.88039591259
"16350","E01016350",190272,2714.65726215227
"16351","E01016351",216254,31108.4943389333
"16352","E01016352",234535,24745.1142923534
"16353","E01016353",210085,20546.8917474594
"16354","E01016354",214295,22291.1276639238
"16355","E01016355",209312,20979.6351891741
"16356","E01016356",205571,11006.6491719791
"16357","E01016357",207967,13404.7985567154
"16358","E01016358",208237,17917.7014662819
"16359","E01016359",203834,10957.431821378
"16360","E01016360",207491,15073.2594219585
"16361","E01016361",205084,12801.8522078018
"16362","E01016362",210013,16413.3181313953
"16363","E01016363",228903,13316.2874840082
"16364","E01016364",204898,12897.4208516907
"16365","E01016365",223932,19180.5246052305
"16366","E01016366",216257,14684.1932296565
"16367","E01016367",227259,13884.925355881
"16368","E01016368",256004,8861.97153996506
"16369","E01016369",261449,6804.33767389966
"16370","E01016370",246992,11848.8027148198
"16371","E01016371",256333,8768.92064386953
"16372","E01016372",253728,10687.2344768533
"16373","E01016373",256887,7591.92129385217
"16374","E01016374",231167,21831.0549276941
"16375","E01016375",234433,19486.4119519343
"16376","E01016376",235845,17020.4716733503
"16377","E01016377",236079,14421.3200787954
"16378","E01016378",225584,25600.5438332687
"16379","E01016379",227805,21556.4623499769
"16380","E01016380",195737,3646.60200976995
"16381","E01016381",203503,5347.98158140101
"16382","E01016382",203603,6267.55286024908
"16383","E01016383",201971,4555.47206335706
"16384","E01016384",192800,3104.44060017743
"16385","E01016385",200291,4098.74736467712
"16386","E01016386",197110,6396.98356165126
"16387","E01016387",200063,3643.31432434077
"16388","E01016388",216115,15394.9493158432
"16389","E01016389",212459,10573.1863065054
"16390","E01016390",214825,18298.271506739
"16391","E01016391",217917,20561.8491863527
"16392","E01016392",209575,12718.1857075218
"16393","E01016393",212371,13644.4340743217
"16394","E01016394",205515,5164.18174954169
"16395","E01016395",205798,6510.8359246888
"16396","E01016396",205474,6231.25802071837
"16397","E01016397",205212,7029.95099337071
"16398","E01016398",204411,8051.83527593394
"16399","E01016399",204893,8510.1770207898
"16400","E01016400",205291,9636.62135699823
"16401","E01016401",251261,14241.6044413704
"16402","E01016402",260564,10918.1454101982
"16403","E01016403",259939,10055.8399004175
"16404","E01016404",243668,18495.733141975
"16405","E01016405",247984,16360.5864112305
"16406","E01016406",250833,14347.6020748754
"16407","E01016407",209005,4179.24008369026
"16408","E01016408",228045,5161.77841583367
"16409","E01016409",204710,5720.35400524173
"16410","E01016410",230353,7030.88634305247
"16411","E01016411",207494,2710.80999848445
"16412","E01016412",221125,3892.79721848358
"16413","E01016413",242895,16624.6671563551
"16414","E01016414",242244,21854.248703309
"16415","E01016415",244080,12971.4517733816
"16416","E01016416",244372,19454.9417069511
"16417","E01016417",245977,17354.9847218338
"16418","E01016418",250535,15492.737259897
"16419","E01016419",206944,8799.64785693713
"16420","E01016420",206737,5945.32284988432
"16421","E01016421",206000,4640.83357382451
"16422","E01016422",205752,4627.23861508408
"16423","E01016423",206858,5375.04557562984
"16424","E01016424",209745,8456.39353301546
"16425","E01016425",200037,5403.35902644306
"16426","E01016426",201163,7996.49207948928
"16427","E01016427",210889,9867.54726671469
"16428","E01016428",203618,8328.66336659559
"16429","E01016429",218566,9595.94866478542
"16430","E01016430",201550,4006.27625127208
"16431","E01016431",194658,3682.84416175906
"16432","E01016432",196575,3410.05728660934
"16433","E01016433",202364,4356.18354913518
"16434","E01016434",205551,5246.05665709704
"16435","E01016435",203540,4261.06235138182
"16436","E01016436",202497,3746.98906923227
"16437","E01016437",244920,9304.08481722593
"16438","E01016438",251027,8541.30131972185
"16439","E01016439",246042,7404.22589994432
"16440","E01016440",256251,6730.45913821672
"16441","E01016441",257341,5978.78160565897
"16442","E01016442",242042,10994.4745878946
"16443","E01016443",244603,9661.25562613644
"16444","E01016444",445739,8170.79220385348
"16445","E01016445",448771,9017.73157564283
"16446","E01016446",441941,10665.1353161371
"16447","E01016447",446271,11619.1483638469
"16448","E01016448",445093,12823.5397236586
"16449","E01016449",440160,8522.50285594334
"16450","E01016450",432840,8611.52220053709
"16451","E01016451",424010,6468.68735377567
"16452","E01016452",425540,6637.97575061518
"16453","E01016453",419401,6661.11922903705
"16454","E01016454",418455,6215.31790331784
"16455","E01016455",423901,7893.22132198652
"16456","E01016456",488590,12824.7001842656
"16457","E01016457",501871,8771.1531553547
"16458","E01016458",459393,10619.3547490042
"16459","E01016459",455522,12781.6963622842
"16460","E01016460",480882,10084.4964537402
"16461","E01016461",473368,12489.1727616863
"16462","E01016462",471550,13107.2367801554
"16463","E01016463",461319,10579.4332006091
"16464","E01016464",464631,13135.0935134044
"16465","E01016465",448113,13686.8512848233
"16466","E01016466",468055,14768.8184342343
"16467","E01016467",432861,11674.8419022476
"16468","E01016468",431043,7098.68108299888
"16469","E01016469",441287,9193.76634527525
"16470","E01016470",432359,11962.3154907519
"16471","E01016471",439412,8917.86149549214
"16472","E01016472",436276,6668.21797078768
"16473","E01016473",436089,10126.7600216618
"16474","E01016474",434600,12147.5669263364
"16475","E01016475",448628,11976.100919422
"16476","E01016476",433909,7144.97553266771
"16477","E01016477",440014,9809.28865811952
"16478","E01016478",442138,9443.40495614074
"16479","E01016479",575067,4056.29082075464
"16480","E01016480",583175,3836.26947462484
"16481","E01016481",606334,4816.67509454797
"16482","E01016482",636307,7454.45765949637
"16483","E01016483",434105,11398.9988318965
"16484","E01016484",428264,11314.1455571936
"16485","E01016485",434644,9206.52559003002
"16486","E01016486",434029,11555.62464156
"16487","E01016487",436413,12670.8973767746
"16488","E01016488",434551,8405.80382116993
"16489","E01016489",559683,4631.41183297708
"16490","E01016490",571279,4430.60057430362
"16491","E01016491",572905,4949.11121136889
"16492","E01016492",596477,4456.86969521707
"16493","E01016493",395746,6209.09087099419
"16494","E01016494",433028,9395.91782958939
"16495","E01016495",425280,7384.18205401897
"16496","E01016496",387552,6036.16323005016
"16497","E01016497",429131,7400.71611475016
"16498","E01016498",428760,9312.67945969618
"16499","E01016499",431301,10837.1698144495
"16500","E01016500",536594,4845.35543745367
"16501","E01016501",527955,5680.6198211773
"16502","E01016502",548264,5126.71454318461
"16503","E01016503",545077,4865.61083494887
"16504","E01016504",517323,6574.35942076488
"16505","E01016505",537511,5330.10202803322
"16506","E01016506",579114,4627.73688684028
"16507","E01016507",530783,5671.20003958946
"16508","E01016508",545929,5451.71678944758
"16509","E01016509",573049,4979.2951207808
"16510","E01016510",514628,7105.73271072424
"16511","E01016511",491688,12004.573045313
"16512","E01016512",487727,14098.8467577127
"16513","E01016513",517944,5741.98291811629
"16514","E01016514",487518,12806.7039350721
"16515","E01016515",507203,8120.39975595502
"16516","E01016516",493987,8734.54761656299
"16517","E01016517",498048,7919.58349073896
"16518","E01016518",507603,7293.40602509215
"16519","E01016519",488027,6491.17261145354
"16520","E01016520",485657,8245.66645314472
"16521","E01016521",501923,6362.52298267661
"16522","E01016522",395118,2376.89003370511
"16523","E01016523",440065,1815.17625403319
"16524","E01016524",389780,1797.19451069162
"16525","E01016525",310299,8672.83078728931
"16526","E01016526",310378,7081.23039783867
"16527","E01016527",318275,6432.27148428348
"16528","E01016528",305705,8013.72281695411
"16529","E01016529",297428,8655.86409576706
"16530","E01016530",251893,2096.48045976726
"16531","E01016531",238261,1656.33825386155
"16532","E01016532",252224,1958.99384616199
"16533","E01016533",246998,1931.29824878075
"16534","E01016534",322825,4677.86441720224
"16535","E01016535",322025,6019.70540983535
"16536","E01016536",314611,9533.73109927916
"16537","E01016537",316602,7526.85268942665
"16538","E01016538",323186,6796.49053860957
"16539","E01016539",330296,3077.46834796931
"16540","E01016540",352573,1363.31284532156
"16541","E01016541",329275,2289.76886596895
"16542","E01016542",325025,1737.05991011946
"16543","E01016543",316427,1126.35534219165
"16544","E01016544",489263,9225.54946207898
"16545","E01016545",482810,8680.57210783364
"16546","E01016546",485849,7751.81676578931
"16547","E01016547",473729,8251.61647080704
"16548","E01016548",445673,4669.96314706199
"16549","E01016549",461374,5897.76956898573
"16550","E01016550",467534,6092.29514243593
"16551","E01016551",427380,3093.26773100928
"16552","E01016552",455572,5699.46083619751
"16553","E01016553",421589,2599.79124270161
"16554","E01016554",437746,3875.7077759421
"16555","E01016555",441737,4294.12105049736
"16556","E01016556",433070,3765.44447339282
"16557","E01016557",425494,3018.94672190816
"16558","E01016558",420396,2408.11919475503
"16559","E01016559",327216,4421.97837908658
"16560","E01016560",327509,4906.51608342946
"16561","E01016561",330702,3965.94627271547
"16562","E01016562",327952,4832.91678826329
"16563","E01016563",332509,3514.93722958014
"16564","E01016564",526761,3579.41939202086
"16565","E01016565",512169,4616.50990032697
"16566","E01016566",529692,3003.6482536838
"16567","E01016567",487126,8397.14783937387
"16568","E01016568",430193,4348.16279680592
"16569","E01016569",444057,5304.07991932845
"16570","E01016570",298346,4022.05608739679
"16571","E01016571",300304,5900.8534192596
"16572","E01016572",285692,4363.73698779808
"16573","E01016573",287991,4896.19229056211
"16574","E01016574",289943,5719.65060753045
"16575","E01016575",546878,1745.27764780768
"16576","E01016576",576002,3028.61523899731
"16577","E01016577",567097,2123.66957738599
"16578","E01016578",365239,1959.69652590838
"16579","E01016579",343450,517.230674593133
"16580","E01016580",350422,2609.87747415486
"16581","E01016581",348214,394.231031076666
"16582","E01016582",291526,6578.31153748083
"16583","E01016583",302651,5288.71814381462
"16584","E01016584",297506,8517.22208499792
"16585","E01016585",308335,6685.1780813765
"16586","E01016586",286678,3370.8860182963
"16587","E01016587",533348,1863.45323834104
"16588","E01016588",521268,1673.34443276524
"16589","E01016589",541837,1810.61860376916
"16590","E01016590",309391,10508.0077941542
"16591","E01016591",317539,6992.16749987541
"16592","E01016592",320807,7490.0139434768
"16593","E01016593",317984,7043.94635033141
"16594","E01016594",324675,6459.47898735485
"16595","E01016595",444541,3958.76331139004
"16596","E01016596",485797,5626.85106377097
"16597","E01016597",425281,2687.79588693806
"16598","E01016598",318362,4796.48122777069
"16599","E01016599",308060,4035.89081426737
"16600","E01016600",304559,2734.35537732837
"16601","E01016601",311479,5198.81487578063
"16602","E01016602",316574,3658.89593961333
"16603","E01016603",453821,1303.37818718408
"16604","E01016604",390116,1686.10552017439
"16605","E01016605",469753,1804.54859660208
"16606","E01016606",409739,2270.30996248077
"16607","E01016607",402024,2035.74177929628
"16608","E01016608",441547,2344.91606180548
"16609","E01016609",403101,2455.56467366953
"16610","E01016610",310513,1627.21509319665
"16611","E01016611",323928,2364.35503087929
"16612","E01016612",338651,2430.28838301891
"16613","E01016613",259218,11251.5901457539
"16614","E01016614",263049,9507.11764966433
"16615","E01016615",269393,6676.92192192835
"16616","E01016616",279745,6010.83410784196
"16617","E01016617",285456,5513.71134970357
"16618","E01016618",262310,9425.44369714844
"16619","E01016619",292241,1759.46966887154
"16620","E01016620",293125,1721.60207866604
"16621","E01016621",289179,4217.32904581502
"16622","E01016622",292295,3322.49776423335
"16623","E01016623",286491,4887.68447336499
"16624","E01016624",287307,4416.1819377101
"16625","E01016625",334310,5387.35793275456
"16626","E01016626",345865,6571.94738449983
"16627","E01016627",333515,3450.26155917718
"16628","E01016628",338527,4214.04725345562
"16629","E01016629",326228,3630.0501749573
"16630","E01016630",330726,3493.98942348118
"16631","E01016631",331653,4237.33866794835
"16632","E01016632",340323,4443.86777591938
"16633","E01016633",339995,3530.80458297854
"16634","E01016634",335500,5745.2002844645
"16635","E01016635",327094,3610.02625377339
"16636","E01016636",341322,1833.0007471328
"16637","E01016637",346841,1581.84011117903
"16638","E01016638",339497,1940.4548513594
"16639","E01016639",339023,2024.86180674389
"16640","E01016640",347015,1121.74763297684
"16641","E01016641",337359,1230.60199397613
"16642","E01016642",340102,1671.69040563717
"16643","E01016643",337591,1721.61168262632
"16644","E01016644",283489,4311.12387819338
"16645","E01016645",273627,4597.93031079817
"16646","E01016646",278046,3941.07378535419
"16647","E01016647",284468,3983.74124592959
"16648","E01016648",272536,4666.53390905494
"16649","E01016649",267396,4873.59363225857
"16650","E01016650",261356,6974.07774388401
"16651","E01016651",260135,7088.11480211182
"16652","E01016652",265847,5402.3436133838
"16653","E01016653",264603,5807.14040243776
"16654","E01016654",263842,5670.58807580302
"16655","E01016655",265854,5135.62177648596
"16656","E01016656",324228,1166.0392531151
"16657","E01016657",305897,1292.76381026487
"16658","E01016658",298564,3038.88541006821
"16659","E01016659",297379,3709.95653026638
"16660","E01016660",294080,4370.65850832688
"16661","E01016661",291203,4946.43559118794
"16662","E01016662",275543,5433.81632784791
"16663","E01016663",277364,5345.48506556912
"16664","E01016664",265149,6205.45908705444
"16665","E01016665",271039,4941.46487414716
"16666","E01016666",279270,4897.32858365951
"16667","E01016667",261186,7810.374761485
"16668","E01016668",265201,6403.40584936887
"16669","E01016669",270433,5360.68091126861
"16670","E01016670",351131,3832.00746046606
"16671","E01016671",351344,5431.00452105842
"16672","E01016672",353776,4201.82873712465
"16673","E01016673",353961,4945.74723635248
"16674","E01016674",345063,4062.46102523328
"16675","E01016675",297675,1053.68219747624
"16676","E01016676",299988,995.01438942929
"16677","E01016677",307033,849.787114430859
"16678","E01016678",299537,1470.42646715745
"16679","E01016679",261881,5852.99900555868
"16680","E01016680",259479,6314.21863933521
"16681","E01016681",276140,2967.32248720794
"16682","E01016682",246716,2394.69498157038
"16683","E01016683",265201,1712.30212295511
"16684","E01016684",277896,5802.73079616577
"16685","E01016685",283901,3739.7264219744
"16686","E01016686",271522,5779.63295128275
"16687","E01016687",268915,6377.30464047501
"16688","E01016688",268123,6605.45845963896
"16689","E01016689",269852,5873.34604425879
"16690","E01016690",288043,690.611822909652
"16691","E01016691",315458,552.516646557763
"16692","E01016692",296145,1776.19079081766
"16693","E01016693",299108,1401.20348296387
"16694","E01016694",293576,1907.84266686566
"16695","E01016695",296272,1570.99670732112
"16696","E01016696",350265,6572.74928781792
"16697","E01016697",348945,4933.10146472481
"16698","E01016698",352362,4155.87569476356
"16699","E01016699",334841,5309.8709365904
"16700","E01016700",323362,3423.46425372285
"16701","E01016701",318158,3680.6036796577
"16702","E01016702",299038,5159.97564316418
"16703","E01016703",302577,3503.4592585912
"16704","E01016704",303092,4081.65715169289
"16705","E01016705",339660,2308.79492275272
"16706","E01016706",337160,2493.59952552722
"16707","E01016707",319403,2622.81488533752
"16708","E01016708",338808,2301.24500682583
"16709","E01016709",319419,2706.11332287526
"16710","E01016710",152467,6256.086800333
"16711","E01016711",150880,5298.43621493403
"16712","E01016712",152924,7847.46454040451
"16713","E01016713",150585,4507.092469198
"16714","E01016714",151373,7002.65678173622
"16715","E01016715",152564,2760.88370062966
"16716","E01016716",153611,8728.28983777865
"16717","E01016717",141450,7724.40821312234
"16718","E01016718",139654,11850.1974546834
"16719","E01016719",143102,7418.28923117372
"16720","E01016720",141968,8480.14307882515
"16721","E01016721",139729,10922.0765860279
"16722","E01016722",142488,9039.45872319863
"16723","E01016723",141729,11574.2022131579
"16724","E01016724",141506,13648.7422567618
"16725","E01016725",145230,13048.2851909375
"16726","E01016726",147813,9583.27236621485
"16727","E01016727",147645,10888.9461293417
"16728","E01016728",148528,11773.6759617347
"16729","E01016729",145013,11900.7602637068
"16730","E01016730",140482,16378.3797159394
"16731","E01016731",144283,6618.81327310281
"16732","E01016732",146269,6704.7118530291
"16733","E01016733",145698,9111.65168161137
"16734","E01016734",158571,2003.43597705958
"16735","E01016735",164076,1975.5231697276
"16736","E01016736",162619,1700.75671168465
"16737","E01016737",151381,5259.08814733995
"16738","E01016738",151347,5449.81380770507
"16739","E01016739",151060,5621.53737568725
"16740","E01016740",150601,6826.49532689679
"16741","E01016741",150459,6248.74086936003
"16742","E01016742",152258,3038.22620541328
"16743","E01016743",152137,1927.09480838874
"16744","E01016744",153041,2476.94141842668
"16745","E01016745",151125,4873.33605274486
"16746","E01016746",151428,4262.94036201396
"16747","E01016747",151031,2822.20208254887
"16748","E01016748",154242,3712.91309355808
"16749","E01016749",155687,2274.17736221475
"16750","E01016750",154087,3506.09530778938
"16751","E01016751",155281,2570.16869374668
"16752","E01016752",152498,4245.54150001655
"16753","E01016753",154685,3178.19074026261
"16754","E01016754",151703,4700.34345165257
"16755","E01016755",150791,6235.78402510181
"16756","E01016756",153980,5184.03629424717
"16757","E01016757",151091,5902.65488278873
"16758","E01016758",152030,4901.97040861953
"16759","E01016759",188437,548.75049187244
"16760","E01016760",150912,978.481853022475
"16761","E01016761",193876,752.588670475822
"16762","E01016762",138796,3945.27502854126
"16763","E01016763",139497,5995.55317022036
"16764","E01016764",138841,5267.90848068973
"16765","E01016765",139010,5280.82216285369
"16766","E01016766",139412,6024.66815732999
"16767","E01016767",139172,4483.65284416177
"16768","E01016768",139545,8905.32535173489
"16769","E01016769",140088,4492.8975867832
"16770","E01016770",138945,5846.03668119527
"16771","E01016771",139232,6822.12007475679
"16772","E01016772",139257,7056.22540252945
"16773","E01016773",138834,6563.55257966497
"16774","E01016774",144829,9369.14593998768
"16775","E01016775",148711,7477.41917101442
"16776","E01016776",143812,7451.05457510878
"16777","E01016777",143663,6500.70706281502
"16778","E01016778",143798,6198.16783381856
"16779","E01016779",143575,4644.66723587786
"16780","E01016780",144507,4826.93449491897
"16781","E01016781",149406,5702.75282334861
"16782","E01016782",156583,4941.1199579881
"16783","E01016783",156106,4906.69031407524
"16784","E01016784",151719,6542.32684198726
"16785","E01016785",152157,4035.92167270972
"16786","E01016786",139210,3132.86230093054
"16787","E01016787",138803,3765.99282645512
"16788","E01016788",138670,1941.65940960221
"16789","E01016789",139001,2166.8748171892
"16790","E01016790",139427,2819.61255482014
"16791","E01016791",139996,4040.77631759645
"16792","E01016792",138824,4575.39918519434
"16793","E01016793",143409,3010.95530287404
"16794","E01016794",142310,3338.93325236995
"16795","E01016795",139587,3707.7964909743
"16796","E01016796",140065,914.801921016537
"16797","E01016797",144857,924.459995650146
"16798","E01016798",145662,798.412794155515
"16799","E01016799",156389,495.46161348883
"16800","E01016800",123159,209.476885325291
"16801","E01016801",154052,215.436333759279
"16802","E01016802",159160,169.555886443771
"16803","E01016803",189646,359.327726644835
"16804","E01016804",138991,6249.49789755492
"16805","E01016805",143146,5365.84001419497
"16806","E01016806",138664,4712.84798474842
"16807","E01016807",140731,5851.13200808097
"16808","E01016808",141143,5686.17284440919
"16809","E01016809",138669,4750.01076475789
"16810","E01016810",145708,5516.67344385663
"16811","E01016811",146890,3585.21584688055
"16812","E01016812",146250,2984.25563123022
"16813","E01016813",144110,6540.73181256128
"16814","E01016814",143069,2321.24349887006
"16815","E01016815",144330,6344.57484320101
"16816","E01016816",144005,5521.1383566647
"16817","E01016817",146898,2897.21783664886
"16818","E01016818",143268,2584.67108262235
"16819","E01016819",145518,5641.4188783493
"16820","E01016820",159477,5950.95113675866
"16821","E01016821",158768,5508.76093069916
"16822","E01016822",161592,4654.49903138016
"16823","E01016823",160033,5469.70900326774
"16824","E01016824",160837,3912.24488582393
"16825","E01016825",159812,5095.31871851313
"16826","E01016826",160844,3343.55748777959
"16827","E01016827",159459,4459.74108704204
"16828","E01016828",158261,5243.42164871451
"16829","E01016829",152816,3212.36016410224
"16830","E01016830",152560,1976.30811388286
"16831","E01016831",153351,3610.48753770454
"16832","E01016832",152005,4189.79988873641
"16833","E01016833",155262,2244.19814170773
"16834","E01016834",152942,4002.11239966109
"16835","E01016835",138938,3783.84640815527
"16836","E01016836",148066,4871.08623621752
"16837","E01016837",148346,4708.60581156056
"16838","E01016838",146491,4980.22796509468
"16839","E01016839",147373,4870.87453746643
"16840","E01016840",147728,4349.546888154
"16841","E01016841",143174,3785.1067228366
"16842","E01016842",151647,6970.67895245715
"16843","E01016843",153311,6516.15332238756
"16844","E01016844",150774,7247.58715865996
"16845","E01016845",151315,7435.54115829708
"16846","E01016846",149893,7946.94671864798
"16847","E01016847",150675,8498.19923598528
"16848","E01016848",151803,8489.70362817143
"16849","E01016849",193796,16161.2061374701
"16850","E01016850",186102,19417.6802643501
"16851","E01016851",190944,17613.5836323305
"16852","E01016852",190845,18802.6198054942
"16853","E01016853",193829,17519.8586526679
"16854","E01016854",187491,20326.3375834224
"16855","E01016855",196913,15032.3168580786
"16856","E01016856",195461,16054.6855139238
"16857","E01016857",198796,12121.7907458571
"16858","E01016858",198082,13229.8828511406
"16859","E01016859",195829,14273.7013621249
"16860","E01016860",199696,13789.3519983726
"16861","E01016861",161698,11805.6305308712
"16862","E01016862",167732,14499.4443573062
"16863","E01016863",165765,11437.9283789775
"16864","E01016864",171685,7116.8148063629
"16865","E01016865",172552,7644.95739517298
"16866","E01016866",170136,7880.61070125824
"16867","E01016867",172652,12408.30438845
"16868","E01016868",167813,8594.62393890178
"16869","E01016869",163941,8145.93048423188
"16870","E01016870",192687,16663.590336812
"16871","E01016871",196763,15905.7914635138
"16872","E01016872",199324,14226.5625545388
"16873","E01016873",198125,14507.3836046772
"16874","E01016874",193673,17657.4233305503
"16875","E01016875",186431,19883.1822157485
"16876","E01016876",183610,21619.9693718817
"16877","E01016877",187739,19789.9114458663
"16878","E01016878",198031,13730.5367572488
"16879","E01016879",203009,8080.32677585892
"16880","E01016880",199385,7876.3769859233
"16881","E01016881",199008,8564.09008867381
"16882","E01016882",205068,4106.227876532
"16883","E01016883",200577,4184.49774448708
"16884","E01016884",204731,6207.94982106688
"16885","E01016885",205814,4839.28382551959
"16886","E01016886",203742,5822.37511671197
"16887","E01016887",200246,5993.21763015425
"16888","E01016888",204215,8169.40158328573
"16889","E01016889",179891,15413.525799792
"16890","E01016890",180002,14416.6857009247
"16891","E01016891",179162,16834.2156528181
"16892","E01016892",176258,13239.1312895
"16893","E01016893",178085,16434.4412343857
"16894","E01016894",180007,20721.3468584337
"16895","E01016895",175559,13257.3216429884
"16896","E01016896",179309,19691.67729246
"16897","E01016897",178302,20020.6032537684
"16898","E01016898",183050,3979.89007680012
"16899","E01016899",181339,3810.05799530295
"16900","E01016900",179266,7868.1191000437
"16901","E01016901",182699,10326.5560876088
"16902","E01016902",182639,9009.39151445412
"16903","E01016903",182769,11571.5761752879
"16904","E01016904",180900,11157.9400140416
"16905","E01016905",182456,13155.4624246018
"16906","E01016906",174978,3933.07326206379
"16907","E01016907",176853,6339.26119683454
"16908","E01016908",177021,4792.3168913018
"16909","E01016909",177834,8518.67996462952
"16910","E01016910",175616,7565.27842611403
"16911","E01016911",175014,5712.76826803857
"16912","E01016912",178012,11301.4057560374
"16913","E01016913",177322,9688.2072228502
"16914","E01016914",177281,3762.87243885685
"16915","E01016915",177682,4289.68217055038
"16916","E01016916",204979,2416.0774255726
"16917","E01016917",204202,2620.13939157322
"16918","E01016918",204774,3163.41562772404
"16919","E01016919",201698,4401.95992457013
"16920","E01016920",203412,4173.29238256281
"16921","E01016921",203037,4271.25396655712
"16922","E01016922",203378,4416.92489512709
"16923","E01016923",181388,4978.23797160079
"16924","E01016924",184836,3402.72186389706
"16925","E01016925",182358,4927.27538116242
"16926","E01016926",185398,4453.68173688549
"16927","E01016927",185063,4051.02814007885
"16928","E01016928",182308,3591.28369767397
"16929","E01016929",180873,4733.29141545815
"16930","E01016930",182110,5800.69486038873
"16931","E01016931",186367,3133.14097558185
"16932","E01016932",181631,15576.7786392151
"16933","E01016933",182893,15183.5097898577
"16934","E01016934",182598,12809.711256022
"16935","E01016935",184305,16484.6683631997
"16936","E01016936",183040,20223.9605230831
"16937","E01016937",182031,19038.6918393659
"16938","E01016938",183824,20995.0045686911
"16939","E01016939",182925,10571.2810891974
"16940","E01016940",182555,12248.0471654777
"16941","E01016941",175349,23353.3778983095
"16942","E01016942",171501,17904.085316126
"16943","E01016943",175050,15760.2188494679
"16944","E01016944",168694,16298.009561257
"16945","E01016945",171096,20284.6553623388
"16946","E01016946",176611,16133.0377530414
"16947","E01016947",178236,23996.2922890127
"16948","E01016948",177237,21221.3650063612
"16949","E01016949",175505,20728.3947352885
"16950","E01016950",183034,23960.0458637236
"16951","E01016951",182878,22864.4845902843
"16952","E01016952",176831,25283.5962327086
"16953","E01016953",182502,24110.8140267692
"16954","E01016954",184555,20848.9069175018
"16955","E01016955",180719,22447.9620101561
"16956","E01016956",150533,1026.33475598025
"16957","E01016957",159592,4311.85683999882
"16958","E01016958",151363,1188.83210456167
"16959","E01016959",152389,1229.67489949133
"16960","E01016960",155820,1267.93280703182
"16961","E01016961",149620,1211.43635604183
"16962","E01016962",160474,1598.77497045073
"16963","E01016963",159652,7996.91590791908
"16964","E01016964",181398,23385.9861549115
"16965","E01016965",180208,26417.4534953895
"16966","E01016966",181312,18794.5396782504
"16967","E01016967",181728,24230.5714626632
"16968","E01016968",180504,25698.8903871914
"16969","E01016969",178902,27138.9004082414
"16970","E01016970",181739,17214.2636944295
"16971","E01016971",181213,16268.882178854
"16972","E01016972",182637,19825.114743287
"16973","E01016973",201737,5835.64164317143
"16974","E01016974",199068,8100.89964995268
"16975","E01016975",199594,7082.719053885
"16976","E01016976",200683,6600.81451135869
"16977","E01016977",202086,5500.95866861922
"16978","E01016978",201793,6558.89879101141
"16979","E01016979",202725,11151.8017065318
"16980","E01016980",201695,10268.5725350616
"16981","E01016981",191099,12501.1200750354
"16982","E01016982",201813,6227.00625509337
"16983","E01016983",199461,5542.06190669632
"16984","E01016984",195529,8368.46719118964
"16985","E01016985",202463,6879.15791683706
"16986","E01016986",199480,10404.3750421068
"16987","E01016987",200591,10920.0144468788
"16988","E01016988",200479,12419.1258377865
"16989","E01016989",196773,9488.43195392462
"16990","E01016990",201833,12074.0844728114
"16991","E01016991",201433,12431.7991373732
"16992","E01016992",195873,8384.44575735457
"16993","E01016993",198743,9605.74678258184
"16994","E01016994",198157,8024.96368511568
"16995","E01016995",196367,9079.17388871538
"16996","E01016996",202660,10646.1825972192
"16997","E01016997",199367,9093.71139563507
"16998","E01016998",185410,3896.13908067198
"16999","E01016999",190109,3790.48421369119
"17000","E01017000",185966,5619.53564391974
"17001","E01017001",180391,7503.64222381452
"17002","E01017002",184316,8317.59553087072
"17003","E01017003",182061,9526.002157942
"17004","E01017004",181263,11076.4359337667
"17005","E01017005",186855,11668.7934970159
"17006","E01017006",184073,12232.0631210238
"17007","E01017007",174115,1888.8369493697
"17008","E01017008",175194,2893.84093824616
"17009","E01017009",172298,1611.89194450315
"17010","E01017010",173450,1875.20454440004
"17011","E01017011",172014,1314.26365815517
"17012","E01017012",167822,1588.97645631298
"17013","E01017013",240491,10902.2101396094
"17014","E01017014",240465,10491.3580187378
"17015","E01017015",231402,8197.85159543002
"17016","E01017016",236586,10339.560843782
"17017","E01017017",230008,8424.1536955877
"17018","E01017018",236316,10318.5019525475
"17019","E01017019",236318,11788.4596896535
"17020","E01017020",230339,9050.18938977866
"17021","E01017021",228817,6712.45815581958
"17022","E01017022",236114,14570.1252451322
"17023","E01017023",229003,10451.4564720555
"17024","E01017024",233630,13366.6666617035
"17025","E01017025",229979,11741.8905099869
"17026","E01017026",228419,9735.81140585218
"17027","E01017027",229878,11017.4779433364
"17028","E01017028",235702,14291.8192903718
"17029","E01017029",230489,11488.7196423088
"17030","E01017030",233846,12964.5530528735
"17031","E01017031",239637,17040.8314969288
"17032","E01017032",244462,19806.8876952466
"17033","E01017033",250734,16936.4927648628
"17034","E01017034",251040,17502.5005566085
"17035","E01017035",243757,18301.9069105995
"17036","E01017036",244186,15246.6997071878
"17037","E01017037",244241,16100.3720514057
"17038","E01017038",245379,17394.9983571949
"17039","E01017039",243274,16665.9330200451
"17040","E01017040",243571,18671.6083856322
"17041","E01017041",243364,11985.3026702359
"17042","E01017042",240953,11872.1491027381
"17043","E01017043",241032,11698.1790810624
"17044","E01017044",243564,12441.3874369709
"17045","E01017045",243572,12802.2828873413
"17046","E01017046",239442,10532.5925467871
"17047","E01017047",241268,11241.9378301284
"17048","E01017048",242825,11507.6265969826
"17049","E01017049",243321,11629.2741184495
