"","zone","type","area"
"31143","E01031143","lsoa01",3883637.50704608
"31144","E01031144","lsoa01",417072.096211799
"31145","E01031145","lsoa01",636842.370741697
"31146","E01031146","lsoa01",459723.356300421
"31147","E01031147","lsoa01",18965561.3747568
"31148","E01031148","lsoa01",1788738.17423702
"31149","E01031149","lsoa01",24189201.4481887
"31150","E01031150","lsoa01",7761530.47129615
"31151","E01031151","lsoa01",2124089.70898988
"31152","E01031152","lsoa01",803139.565228116
"31153","E01031153","lsoa01",10916108.1725431
"31154","E01031154","lsoa01",10150442.5964455
"31155","E01031155","lsoa01",424933.004345767
"31156","E01031156","lsoa01",289730.877786926
"31157","E01031157","lsoa01",521906.207399043
"31158","E01031158","lsoa01",603782.410335417
"31159","E01031159","lsoa01",34687646.743388
"31160","E01031160","lsoa01",39115328.9634914
"31161","E01031161","lsoa01",746323.294770415
"31162","E01031162","lsoa01",2006498.25135267
"31163","E01031163","lsoa01",742089.259190059
"31164","E01031164","lsoa01",5178671.903366
"31165","E01031165","lsoa01",15303230.9642783
"31166","E01031166","lsoa01",58794428.6025892
"31167","E01031167","lsoa01",414205.603648906
"31168","E01031168","lsoa01",2042803.13328807
"31169","E01031169","lsoa01",409496.823024199
"31170","E01031170","lsoa01",181749.01045544
"31171","E01031171","lsoa01",1147348.66531392
"31172","E01031172","lsoa01",1564842.81041628
"31173","E01031173","lsoa01",413570.68543509
"31174","E01031174","lsoa01",454486.520896122
"31175","E01031175","lsoa01",488030.752777358
"31176","E01031176","lsoa01",415264.24785347
"31177","E01031177","lsoa01",220131.001871997
"31178","E01031178","lsoa01",322700.54215555
"31179","E01031179","lsoa01",1811773.33199896
"31180","E01031180","lsoa01",425536.086367307
"31181","E01031181","lsoa01",9197242.78997901
"31182","E01031182","lsoa01",45020249.2818442
"31183","E01031183","lsoa01",13626483.8803297
"31184","E01031184","lsoa01",6371774.75884931
"31185","E01031185","lsoa01",434210.117093513
"31186","E01031186","lsoa01",476273.327342056
"31187","E01031187","lsoa01",33275967.6617589
"31188","E01031188","lsoa01",32344173.7213042
"31189","E01031189","lsoa01",19297153.1402382
"31190","E01031190","lsoa01",2606863.36736329
"31191","E01031191","lsoa01",4048779.00816587
"31192","E01031192","lsoa01",9260768.64490661
"31193","E01031193","lsoa01",64095724.7682975
"31194","E01031194","lsoa01",45149595.628964
"31195","E01031195","lsoa01",24614368.8265318
"31196","E01031196","lsoa01",38045954.581221
"31197","E01031197","lsoa01",53632862.9571243
"31198","E01031198","lsoa01",22578041.1167569
"31199","E01031199","lsoa01",38304204.8618042
"31200","E01031200","lsoa01",1148740.30314784
"31201","E01031201","lsoa01",1132221.14401044
"31202","E01031202","lsoa01",1385749.23451436
"31203","E01031203","lsoa01",6289139.01282874
"31204","E01031204","lsoa01",19266306.922097
"31205","E01031205","lsoa01",25821795.7118483
"31206","E01031206","lsoa01",7846575.59778102
"31207","E01031207","lsoa01",8513480.62014609
"31208","E01031208","lsoa01",14239333.6240474
"31209","E01031209","lsoa01",53941442.0943569
"31210","E01031210","lsoa01",18985552.8139852
"31211","E01031211","lsoa01",7962884.19301134
"31212","E01031212","lsoa01",36986432.048814
"31213","E01031213","lsoa01",37141507.5757855
"31214","E01031214","lsoa01",3329939.45069842
"31215","E01031215","lsoa01",1098236.0810462
"31216","E01031216","lsoa01",501350.383925641
"31217","E01031217","lsoa01",7948693.71216887
"31218","E01031218","lsoa01",37577269.6361843
"31219","E01031219","lsoa01",2451318.18841734
"31220","E01031220","lsoa01",349820.212039983
"31221","E01031221","lsoa01",1126450.34306218
"31222","E01031222","lsoa01",8691264.16813218
"31223","E01031223","lsoa01",5605244.94823515
"31224","E01031224","lsoa01",24968539.3482359
"31225","E01031225","lsoa01",945170.07294456
"31226","E01031226","lsoa01",12173596.7029131
"31227","E01031227","lsoa01",3712075.29375052
"31228","E01031228","lsoa01",3453127.71513259
"31229","E01031229","lsoa01",785039.23452692
"31230","E01031230","lsoa01",1056985.36799948
"31231","E01031231","lsoa01",650214.834863665
"31232","E01031232","lsoa01",641917.098609692
"31233","E01031233","lsoa01",1596166.32816388
"31234","E01031234","lsoa01",469256.947614517
"31235","E01031235","lsoa01",847155.348173408
"31236","E01031236","lsoa01",342752.775229435
"31237","E01031237","lsoa01",334299.126560023
"31238","E01031238","lsoa01",554906.245644333
"31239","E01031239","lsoa01",6650099.89222561
"31240","E01031240","lsoa01",390285.933724037
"31241","E01031241","lsoa01",548695.895101474
"31242","E01031242","lsoa01",1027599.84145959
"31243","E01031243","lsoa01",12696533.2400426
"31244","E01031244","lsoa01",31544108.1978773
"31245","E01031245","lsoa01",21426466.0908177
"31246","E01031246","lsoa01",21675430.9499476
"31247","E01031247","lsoa01",53769748.5701345
"31248","E01031248","lsoa01",25232005.9018262
"31249","E01031249","lsoa01",369017.453725368
"31250","E01031250","lsoa01",8317574.87945398
"31251","E01031251","lsoa01",266541.780698787
"31252","E01031252","lsoa01",23430643.3172154
"31253","E01031253","lsoa01",509510.490238056
"31254","E01031254","lsoa01",16061447.5031046
"31255","E01031255","lsoa01",389443.865116588
"31256","E01031256","lsoa01",948109.112607795
"31257","E01031257","lsoa01",241639.399944079
"31258","E01031258","lsoa01",370011.982464373
"31259","E01031259","lsoa01",1875083.6197474
"31260","E01031260","lsoa01",12576246.0764577
"31261","E01031261","lsoa01",380224.957606565
"31262","E01031262","lsoa01",424606.796084174
"31263","E01031263","lsoa01",234642.50637885
"31264","E01031264","lsoa01",251861.861917699
"31265","E01031265","lsoa01",418489.410247602
"31266","E01031266","lsoa01",190480.040881203
"31267","E01031267","lsoa01",11258761.936556
"31268","E01031268","lsoa01",8599239.89190767
"31269","E01031269","lsoa01",17688871.9140281
"31270","E01031270","lsoa01",471870.88141241
"31271","E01031271","lsoa01",3058085.29115604
"31272","E01031272","lsoa01",242478.130244017
"31273","E01031273","lsoa01",171178.402151259
"31274","E01031274","lsoa01",335396.990164723
"31275","E01031275","lsoa01",237598.775809721
"31276","E01031276","lsoa01",214831.924713076
"31277","E01031277","lsoa01",2948000.6730061
"31278","E01031278","lsoa01",8496751.05453202
"31279","E01031279","lsoa01",1611126.03482162
"31280","E01031280","lsoa01",16624861.0178045
"31281","E01031281","lsoa01",20448443.4072424
"31282","E01031282","lsoa01",21182906.7091576
"31283","E01031283","lsoa01",19926736.083525
"31284","E01031284","lsoa01",18980038.1396384
"31285","E01031285","lsoa01",543971.685985243
"31286","E01031286","lsoa01",227122.635978713
"31287","E01031287","lsoa01",355378.498692226
"31288","E01031288","lsoa01",542299.994315373
"31289","E01031289","lsoa01",292554.350390912
"31290","E01031290","lsoa01",276882.866225985
"31291","E01031291","lsoa01",369738.808862423
"31292","E01031292","lsoa01",401400.738639352
"31293","E01031293","lsoa01",554881.981108735
"31294","E01031294","lsoa01",238143.283347315
"31295","E01031295","lsoa01",674573.611772993
"31296","E01031296","lsoa01",394246.435440958
"31297","E01031297","lsoa01",1131972.68870798
"31298","E01031298","lsoa01",458685.399382874
"31299","E01031299","lsoa01",964251.08680543
"31300","E01031300","lsoa01",2114910.63094652
"31301","E01031301","lsoa01",22204965.5207364
"31302","E01031302","lsoa01",725413.908545972
"31303","E01031303","lsoa01",315779.569656692
"31304","E01031304","lsoa01",310339.428504323
"31305","E01031305","lsoa01",779405.316711468
"31306","E01031306","lsoa01",3179526.40391662
"31307","E01031307","lsoa01",379811.030902398
"31308","E01031308","lsoa01",31495004.3410462
"31309","E01031309","lsoa01",292514.246628937
"31310","E01031310","lsoa01",380049.05141528
"31311","E01031311","lsoa01",429679.943410688
"31312","E01031312","lsoa01",1783886.25636907
"31313","E01031313","lsoa01",705787.149764594
"31314","E01031314","lsoa01",351551.981663583
"31315","E01031315","lsoa01",2642958.77805334
"31316","E01031316","lsoa01",592642.284889598
"31317","E01031317","lsoa01",2659848.33394589
"31318","E01031318","lsoa01",1686917.48812678
"31319","E01031319","lsoa01",430177.006404424
"31320","E01031320","lsoa01",541433.600466605
"31321","E01031321","lsoa01",235794.03791344
"31322","E01031322","lsoa01",602901.678774283
"31323","E01031323","lsoa01",555359.316060754
"31324","E01031324","lsoa01",1132279.6508518
"31325","E01031325","lsoa01",247308.117619538
"31326","E01031326","lsoa01",5192604.35216566
"31327","E01031327","lsoa01",366624.800957189
"31328","E01031328","lsoa01",1014833.53971427
"31329","E01031329","lsoa01",463310.6511322
"31330","E01031330","lsoa01",238133.759969729
"31331","E01031331","lsoa01",2752605.50216692
"31332","E01031332","lsoa01",259474.904850012
"31333","E01031333","lsoa01",273580.782289659
"31334","E01031334","lsoa01",344107.662019862
"31335","E01031335","lsoa01",235332.345966327
"31336","E01031336","lsoa01",207894.337432137
"31337","E01031337","lsoa01",477428.657047925
"31338","E01031338","lsoa01",290397.289778409
"31339","E01031339","lsoa01",237255.893497268
"31340","E01031340","lsoa01",4750882.11887942
"31341","E01031341","lsoa01",317603.077651665
"31342","E01031342","lsoa01",652579.099076142
"31343","E01031343","lsoa01",231862.76379286
"31344","E01031344","lsoa01",306623.916434675
"31345","E01031345","lsoa01",2053066.59424743
"31346","E01031346","lsoa01",291440.917279857
"31347","E01031347","lsoa01",653589.512231378
"31348","E01031348","lsoa01",587114.799524609
"31349","E01031349","lsoa01",390082.97741127
"31350","E01031350","lsoa01",316110.554741003
"31351","E01031351","lsoa01",5033569.4513408
"31352","E01031352","lsoa01",289404.452517962
"31353","E01031353","lsoa01",7834355.64163009
"31354","E01031354","lsoa01",297203.754739613
"31355","E01031355","lsoa01",312258.034949699
"31356","E01031356","lsoa01",813331.167989223
"31357","E01031357","lsoa01",868349.076157289
"31358","E01031358","lsoa01",2083254.22521167
"31359","E01031359","lsoa01",199481.159717034
"31360","E01031360","lsoa01",451668.1053211
"31361","E01031361","lsoa01",377580.079439853
"31362","E01031362","lsoa01",6254076.97474884
"31363","E01031363","lsoa01",1067242.4247526
"31364","E01031364","lsoa01",384608.556897966
"31365","E01031365","lsoa01",340891.846184329
"31366","E01031366","lsoa01",556806.688563342
"31367","E01031367","lsoa01",338371.623823521
"31368","E01031368","lsoa01",399727.937364805
"31369","E01031369","lsoa01",229864.556393943
"31370","E01031370","lsoa01",229808.859246693
"31371","E01031371","lsoa01",168566.104051307
"31372","E01031372","lsoa01",240178.722032322
"31373","E01031373","lsoa01",450360.091203006
"31374","E01031374","lsoa01",271187.792213597
"31375","E01031375","lsoa01",645710.752879361
"31376","E01031376","lsoa01",813348.16357931
"31377","E01031377","lsoa01",373510.55296618
"31378","E01031378","lsoa01",838948.028285105
"31379","E01031379","lsoa01",316672.994567462
"31380","E01031380","lsoa01",1016246.45131518
"31381","E01031381","lsoa01",494659.581182339
"31382","E01031382","lsoa01",569353.299827301
"31383","E01031383","lsoa01",803707.779723148
"31384","E01031384","lsoa01",538852.498836056
"31385","E01031385","lsoa01",369091.802435291
"31386","E01031386","lsoa01",15174915.8989702
"31387","E01031387","lsoa01",684030.394762257
"31388","E01031388","lsoa01",3484946.64961607
"31389","E01031389","lsoa01",1676987.429149
"31390","E01031390","lsoa01",8889241.82693652
"31391","E01031391","lsoa01",1417911.19584574
"31392","E01031392","lsoa01",36849729.9357194
"31393","E01031393","lsoa01",5239006.35206275
"31394","E01031394","lsoa01",277861.831366207
"31395","E01031395","lsoa01",4471938.56832974
"31396","E01031396","lsoa01",4620193.08368036
"31397","E01031397","lsoa01",5356811.35383665
"31398","E01031398","lsoa01",290743.65927409
"31399","E01031399","lsoa01",696906.058592425
"31400","E01031400","lsoa01",578856.32493198
"31401","E01031401","lsoa01",2296446.03167771
"31402","E01031402","lsoa01",3945410.95121842
"31403","E01031403","lsoa01",249899.738577281
"31404","E01031404","lsoa01",181779.277068572
"31405","E01031405","lsoa01",260452.101132045
"31406","E01031406","lsoa01",193417.559945491
"31407","E01031407","lsoa01",368531.991670398
"31408","E01031408","lsoa01",450301.745201035
"31409","E01031409","lsoa01",453006.851614046
"31410","E01031410","lsoa01",206656.335372351
"31411","E01031411","lsoa01",1043500.16217035
"31412","E01031412","lsoa01",2530693.16801472
"31413","E01031413","lsoa01",645624.783066793
"31414","E01031414","lsoa01",296795.670999048
"31415","E01031415","lsoa01",503257.279283557
"31416","E01031416","lsoa01",836301.409444775
"31417","E01031417","lsoa01",2081231.5615597
"31418","E01031418","lsoa01",522909.572563516
"31419","E01031419","lsoa01",620663.065142937
"31420","E01031420","lsoa01",557732.664031368
"31421","E01031421","lsoa01",1380550.0946526
"31422","E01031422","lsoa01",1352575.69361937
"31423","E01031423","lsoa01",2290340.28501719
"31424","E01031424","lsoa01",663201.809815515
"31425","E01031425","lsoa01",2016676.89585596
"31426","E01031426","lsoa01",27740480.0250888
"31427","E01031427","lsoa01",531006.57548874
"31428","E01031428","lsoa01",151590.354247245
"31429","E01031429","lsoa01",232678.239243125
"31430","E01031430","lsoa01",197928.991223448
"31431","E01031431","lsoa01",686376.880769918
"31432","E01031432","lsoa01",324265.644665143
"31433","E01031433","lsoa01",279083.640007853
"31434","E01031434","lsoa01",257429.544491091
"31435","E01031435","lsoa01",279372.276638132
"31436","E01031436","lsoa01",200996.399362155
"31437","E01031437","lsoa01",529841.200701054
"31438","E01031438","lsoa01",562165.13545706
"31439","E01031439","lsoa01",2110733.24557664
"31440","E01031440","lsoa01",1442292.01575865
"31441","E01031441","lsoa01",458986.279176358
"31442","E01031442","lsoa01",270236.956335601
"31443","E01031443","lsoa01",250565.291028399
"31444","E01031444","lsoa01",225264.534728204
"31445","E01031445","lsoa01",8140210.8812399
"31446","E01031446","lsoa01",275436.700739605
"31447","E01031447","lsoa01",699752.65206029
"31448","E01031448","lsoa01",1479603.53723847
"31449","E01031449","lsoa01",458335.183743141
"31450","E01031450","lsoa01",155476.864274032
"31451","E01031451","lsoa01",434401.797514499
"31452","E01031452","lsoa01",306520.803799115
"31453","E01031453","lsoa01",198130.68258216
"31454","E01031454","lsoa01",2181144.44103725
"31455","E01031455","lsoa01",333475.071532919
"31456","E01031456","lsoa01",213864.318215315
"31457","E01031457","lsoa01",450635.556031264
"31458","E01031458","lsoa01",991513.730079983
"31459","E01031459","lsoa01",352851.715403158
"31460","E01031460","lsoa01",767527.063942335
"31461","E01031461","lsoa01",373751.074007983
"31462","E01031462","lsoa01",276954.082872727
"31463","E01031463","lsoa01",439630.374361364
"31464","E01031464","lsoa01",345351.491147838
"31465","E01031465","lsoa01",26140804.1529916
"31466","E01031466","lsoa01",4822840.2312068
"31467","E01031467","lsoa01",2500973.22622167
"31468","E01031468","lsoa01",1617614.96492235
"31469","E01031469","lsoa01",344995.944656167
"31470","E01031470","lsoa01",10484872.290947
"31471","E01031471","lsoa01",834105.891296106
"31472","E01031472","lsoa01",5699593.70825721
"31473","E01031473","lsoa01",204451.888054552
"31474","E01031474","lsoa01",2902351.65427851
"31475","E01031475","lsoa01",10722619.2277347
"31476","E01031476","lsoa01",10851032.9359733
"31477","E01031477","lsoa01",82497093.5796264
"31478","E01031478","lsoa01",27785594.7803011
"31479","E01031479","lsoa01",31023076.2127942
"31480","E01031480","lsoa01",239765.36108933
"31481","E01031481","lsoa01",303039.337707195
"31482","E01031482","lsoa01",421788.382046875
"31483","E01031483","lsoa01",474386.683465341
"31484","E01031484","lsoa01",275307.804417764
"31485","E01031485","lsoa01",715108.633461847
"31486","E01031486","lsoa01",630246.666892768
"31487","E01031487","lsoa01",661474.497088167
"31488","E01031488","lsoa01",1178801.75119939
"31489","E01031489","lsoa01",655928.521132772
"31490","E01031490","lsoa01",1229709.55427889
"31491","E01031491","lsoa01",316237.437462189
"31492","E01031492","lsoa01",546106.19666092
"31493","E01031493","lsoa01",2395314.88294247
"31494","E01031494","lsoa01",350757.657515395
"31495","E01031495","lsoa01",272143.884447297
"31496","E01031496","lsoa01",8861711.99406196
"31497","E01031497","lsoa01",6617815.747301
"31498","E01031498","lsoa01",23796237.9794615
"31499","E01031499","lsoa01",745834.965250513
