"zone","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016"
"E01001991","lsoa01",15.92422,14.57951,12.91205,13.67642,13.60639,13.44804,10.77867,11.56339
"E01001992","lsoa01",16.22316,14.68634,13.32973,14.3208,13.93221,13.7546,10.98343,11.80219
"E01001993","lsoa01",15.92422,14.57951,12.91205,13.67642,13.60639,13.44804,10.77867,11.56339
"E01001994","lsoa01",16.1766,14.69275,12.75461,13.70616,13.63321,13.47119,10.84945,11.42396
"E01001995","lsoa01",16.3541,14.79112,12.4756,13.00093,12.88435,12.82101,10.1319,11.17933
"E01001996","lsoa01",16.09266,14.70257,12.79406,13.28194,13.18432,13.10028,10.4771,11.56209
"E01001997","lsoa01",15.92422,14.57951,12.91205,13.67642,13.60639,13.44804,10.77867,11.56339
"E01001998","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01001999","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002000","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002001","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002002","lsoa01",16.56401,15.74734,13.58937,14.63315,14.55469,14.51078,11.73068,12.0731
"E01002003","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01002004","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01002005","lsoa01",15.96595,14.85296,13.03359,13.73939,13.6534,13.622,10.84802,11.53436
"E01002006","lsoa01",16.29612,15.33173,13.44507,14.24735,14.30378,14.15818,11.48605,11.96313
"E01002007","lsoa01",15.96595,14.85296,13.03359,13.73939,13.6534,13.622,10.84802,11.53436
"E01002008","lsoa01",15.8802,14.56618,12.51898,13.08643,12.93585,12.86841,10.13977,10.96743
"E01002009","lsoa01",15.96595,14.85296,13.03359,13.73939,13.6534,13.622,10.84802,11.53436
"E01002010","lsoa01",16.1766,14.69275,12.75461,13.70616,13.63321,13.47119,10.84945,11.42396
"E01002011","lsoa01",16.0889,14.82142,12.82858,13.64833,13.57613,13.4404,10.80805,11.47334
"E01002012","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002013","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002014","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002015","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002016","lsoa01",16.31494,15.32597,13.34229,14.36447,14.31834,14.11689,11.49033,12.12649
"E01002017","lsoa01",16.31494,15.32597,13.34229,14.36447,14.31834,14.11689,11.49033,12.12649
"E01002018","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002019","lsoa01",16.03005,14.80675,12.85723,13.67951,13.58603,13.40504,10.71705,11.61524
"E01002020","lsoa01",16.03005,14.80675,12.85723,13.67951,13.58603,13.40504,10.71705,11.61524
"E01002021","lsoa01",16.03005,14.80675,12.85723,13.67951,13.58603,13.40504,10.71705,11.61524
"E01002022","lsoa01",15.92422,14.57951,12.91205,13.67642,13.60639,13.44804,10.77867,11.56339
"E01002023","lsoa01",15.92422,14.57951,12.91205,13.67642,13.60639,13.44804,10.77867,11.56339
"E01002024","lsoa01",16.15739,15.05079,12.92355,13.6987,13.54358,13.40229,10.7543,11.51587
"E01002025","lsoa01",16.0889,14.82142,12.82858,13.64833,13.57613,13.4404,10.80805,11.47334
"E01002026","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002027","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002028","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002029","lsoa01",16.15275,14.9969,13.14182,14.19986,14.17385,13.94472,10.98288,11.78909
"E01002030","lsoa01",16.24911,15.12097,13.03669,14.10112,13.94124,13.93426,11.13313,11.90527
"E01002031","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01002032","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002033","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002034","lsoa01",16.87247,15.62275,13.25617,14.45083,14.33078,13.91039,11.16156,12.15577
"E01002035","lsoa01",16.87247,15.62275,13.25617,14.45083,14.33078,13.91039,11.16156,12.15577
"E01002036","lsoa01",16.89984,15.55083,13.36324,14.36864,14.21716,13.73643,11.03843,12.24323
"E01002037","lsoa01",16.883025,15.49737,13.23571,14.309,14.175785,13.735505,10.967815,11.970415
"E01002038","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002039","lsoa01",16.89984,15.55083,13.36324,14.36864,14.21716,13.73643,11.03843,12.24323
"E01002040","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002041","lsoa01",16.53961,15.55604,13.52528,14.78076,14.85803,14.56468,11.85182,12.68709
"E01002042","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002043","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002044","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002045","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002046","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002047","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002048","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01002049","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002050","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002051","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002052","lsoa01",16.42996,15.36815,13.69695,14.64827,14.23973,13.95858,11.33051,12.11814
"E01002053","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002054","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002055","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002056","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002057","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002058","lsoa01",16.68062,15.78631,13.57823,14.43825,14.4625,14.19033,11.54368,12.32457
"E01002059","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002060","lsoa01",16.31494,15.32597,13.34229,14.36447,14.31834,14.11689,11.49033,12.12649
"E01002061","lsoa01",16.45453,15.50062,13.49426,14.37523,14.37581,14.42369,11.65197,12.3148
"E01002062","lsoa01",16.52992,15.67489,13.58962,14.51801,14.53533,14.2831,11.70783,12.11954
"E01002063","lsoa01",16.56401,15.74734,13.58937,14.63315,14.55469,14.51078,11.73068,12.0731
"E01002064","lsoa01",16.56401,15.74734,13.58937,14.63315,14.55469,14.51078,11.73068,12.0731
"E01002065","lsoa01",16.56401,15.74734,13.58937,14.63315,14.55469,14.51078,11.73068,12.0731
"E01002066","lsoa01",16.60609,15.65268,13.75079,15.11292,15.21441,14.828,12.12259,12.85176
"E01002067","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002068","lsoa01",16.45676,15.40737,13.75435,15.09176,15.04086,14.74811,11.97605,12.37135
"E01002069","lsoa01",16.60609,15.65268,13.75079,15.11292,15.21441,14.828,12.12259,12.85176
"E01002070","lsoa01",16.60609,15.65268,13.75079,15.11292,15.21441,14.828,12.12259,12.85176
"E01002071","lsoa01",16.60609,15.65268,13.75079,15.11292,15.21441,14.828,12.12259,12.85176
"E01002072","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002073","lsoa01",16.61454,15.68891,14.08487,15.38415,15.61567,14.8212,12.14795,12.66141
"E01002074","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002075","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002076","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002077","lsoa01",16.53961,15.55604,13.52528,14.78076,14.85803,14.56468,11.85182,12.68709
"E01002078","lsoa01",16.45676,15.40737,13.75435,15.09176,15.04086,14.74811,11.97605,12.37135
"E01002079","lsoa01",16.5119,15.4106,13.55945,14.60354,14.54019,14.01276,11.26171,12.46828
"E01002080","lsoa01",16.45676,15.40737,13.75435,15.09176,15.04086,14.74811,11.97605,12.37135
"E01002081","lsoa01",16.60609,15.65268,13.75079,15.11292,15.21441,14.828,12.12259,12.85176
"E01002082","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002083","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002084","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002085","lsoa01",16.4517,15.37719,13.4783,14.83052,14.84177,14.68717,12.02684,12.71263
"E01002086","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002087","lsoa01",16.66293,15.6952,13.42314,14.29671,14.2372,14.04915,11.46039,12.53407
"E01002088","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002089","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002090","lsoa01",16.76964,15.42219,13.02282,14.00903,13.88094,13.71682,11.03055,12.21718
"E01002091","lsoa01",16.76964,15.42219,13.02282,14.00903,13.88094,13.71682,11.03055,12.21718
"E01002092","lsoa01",16.87247,15.62275,13.25617,14.45083,14.33078,13.91039,11.16156,12.15577
"E01002093","lsoa01",16.76964,15.42219,13.02282,14.00903,13.88094,13.71682,11.03055,12.21718
"E01002094","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002095","lsoa01",16.53961,15.55604,13.52528,14.78076,14.85803,14.56468,11.85182,12.68709
"E01002096","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002097","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002098","lsoa01",16.15275,14.9969,13.14182,14.19986,14.17385,13.94472,10.98288,11.78909
"E01002099","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002100","lsoa01",16.44772,15.4101,13.42653,14.46816,14.49101,14.2988,11.612,12.81794
"E01002101","lsoa01",16.58699,15.2351,12.75955,13.51158,13.283,13.20795,10.60554,11.88313
"E01002102","lsoa01",16.58699,15.2351,12.75955,13.51158,13.283,13.20795,10.60554,11.88313
"E01002103","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002104","lsoa01",16.58699,15.2351,12.75955,13.51158,13.283,13.20795,10.60554,11.88313
"E01002105","lsoa01",16.26266,15.18134,13.32495,14.35297,14.34829,14.17379,11.52077,12.81761
"E01002106","lsoa01",16.32514,14.45107,12.94224,13.27122,12.85726,12.95093,9.944152,11.39705
"E01002107","lsoa01",16.1276,14.29792,12.91341,13.21971,12.84492,12.87455,9.921892,11.35442
"E01002108","lsoa01",16.1276,14.29792,12.91341,13.21971,12.84492,12.87455,9.921892,11.35442
"E01002109","lsoa01",15.95266,14.08868,12.69655,13.01756,12.70667,12.81132,9.859824,11.05749
"E01002110","lsoa01",16.1276,14.29792,12.91341,13.21971,12.84492,12.87455,9.921892,11.35442
"E01002111","lsoa01",16.32514,14.45107,12.94224,13.27122,12.85726,12.95093,9.944152,11.39705
"E01002112","lsoa01",15.64075,13.68006,12.46056,12.88884,12.58053,12.65314,9.709562,10.74198
"E01002113","lsoa01",15.8717,13.9374,12.6675,13.08708,12.77994,12.84091,9.955588,10.92889
"E01002114","lsoa01",15.7947133333333,13.5801633333333,12.0618,12.4629666666667,12.27349,12.27321,9.57526,10.44007
"E01002115","lsoa01",15.64075,13.68006,12.46056,12.88884,12.58053,12.65314,9.709562,10.74198
"E01002116","lsoa01",16.18401,14.29625,12.64364,12.9035,12.57581,12.76132,9.772,11.01982
"E01002117","lsoa01",15.95266,14.08868,12.69655,13.01756,12.70667,12.81132,9.859824,11.05749
"E01002118","lsoa01",16.18401,14.29625,12.64364,12.9035,12.57581,12.76132,9.772,11.01982
"E01002119","lsoa01",16.34838,14.49391,12.94957,13.70247,13.52058,13.58299,10.34974,11.47461
"E01002120","lsoa01",16.18401,14.29625,12.64364,12.9035,12.57581,12.76132,9.772,11.01982
"E01002121","lsoa01",16.28959,14.42816,12.96972,13.3759,13.06281,13.09259,10.07218,11.48201
"E01002122","lsoa01",16.34596,14.49892,13.02189,13.44323,13.16262,13.25791,10.29357,11.71239
"E01002123","lsoa01",16.34596,14.49892,13.02189,13.44323,13.16262,13.25791,10.29357,11.71239
"E01002124","lsoa01",16.34596,14.49892,13.02189,13.44323,13.16262,13.25791,10.29357,11.71239
"E01002125","lsoa01",16.34596,14.49892,13.02189,13.44323,13.16262,13.25791,10.29357,11.71239
"E01002126","lsoa01",16.83688,14.63086,13.36305,14.47115,14.37954,13.88489,10.59608,11.5493
"E01002127","lsoa01",16.60577,14.58911,13.08329,13.60589,13.39974,13.18252,10.14248,11.3503
"E01002128","lsoa01",16.83688,14.63086,13.36305,14.47115,14.37954,13.88489,10.59608,11.5493
"E01002129","lsoa01",16.83688,14.63086,13.36305,14.47115,14.37954,13.88489,10.59608,11.5493
"E01002130","lsoa01",16.83688,14.63086,13.36305,14.47115,14.37954,13.88489,10.59608,11.5493
"E01002131","lsoa01",16.60577,14.58911,13.08329,13.60589,13.39974,13.18252,10.14248,11.3503
"E01002132","lsoa01",16.3185,14.28712,12.74324,13.52139,13.28627,13.22095,10.0701,11.44054
"E01002133","lsoa01",16.3185,14.28712,12.74324,13.52139,13.28627,13.22095,10.0701,11.44054
"E01002134","lsoa01",16.32617,14.36373,12.69612,13.25376,12.9427,12.96795,9.896093,11.09534
"E01002135","lsoa01",16.29269,14.38523,13.03704,13.87803,13.47032,13.57328,10.34454,11.62163
"E01002136","lsoa01",16.55702,14.41221,12.74891,13.24469,13.01037,12.8973,9.883613,11.32059
"E01002137","lsoa01",16.56272,14.4983,12.88774,13.41744,13.21611,13.05323,9.948489,11.14028
"E01002138","lsoa01",16.55702,14.41221,12.74891,13.24469,13.01037,12.8973,9.883613,11.32059
"E01002139","lsoa01",15.88832,13.75858,12.26258,12.45687,12.22773,12.28264,9.470947,10.73685
"E01002140","lsoa01",15.88832,13.75858,12.26258,12.45687,12.22773,12.28264,9.470947,10.73685
"E01002141","lsoa01",16.5146,14.44165,13.30705,13.94784,13.5816,13.5825,10.18762,11.511
"E01002142","lsoa01",15.94715,13.92177,12.53251,12.92668,12.55776,12.69938,9.750366,10.94279
"E01002143","lsoa01",16.48937,14.31418,12.6505,12.83494,12.51242,12.51033,9.644367,11.2166
"E01002144","lsoa01",15.6219033333333,13.3931733333333,11.97351,12.1466733333333,11.9428833333333,11.9401933333333,9.25656833333333,10.4259266666667
"E01002145","lsoa01",15.94715,13.92177,12.53251,12.92668,12.55776,12.69938,9.750366,10.94279
"E01002146","lsoa01",15.6741,13.3667,12.10077,12.22781,12.03291,11.97612,9.290688,10.48908
"E01002147","lsoa01",15.7657,13.52232,12.26476,12.4768,12.31392,12.25439,9.456568,10.60874
"E01002148","lsoa01",15.7657,13.52232,12.26476,12.4768,12.31392,12.25439,9.456568,10.60874
"E01002149","lsoa01",15.6741,13.3667,12.10077,12.22781,12.03291,11.97612,9.290688,10.48908
"E01002150","lsoa01",15.7657,13.52232,12.26476,12.4768,12.31392,12.25439,9.456568,10.60874
"E01002151","lsoa01",16.22374,13.91733,12.12009,12.32284,12.09222,12.0997,9.277687,10.55018
"E01002152","lsoa01",15.85686,13.58811,12.23901,12.43213,12.27139,12.25526,9.358228,10.55874
"E01002153","lsoa01",16.41041,14.21135,12.72976,13.13756,12.91635,12.85293,9.869986,11.19778
"E01002154","lsoa01",16.22374,13.91733,12.12009,12.32284,12.09222,12.0997,9.277687,10.55018
"E01002155","lsoa01",16.29238,14.12305,12.43365,12.73174,12.47668,12.44857,9.53438,10.85597
"E01002156","lsoa01",16.29238,14.12305,12.43365,12.73174,12.47668,12.44857,9.53438,10.85597
"E01002157","lsoa01",16.41041,14.21135,12.72976,13.13756,12.91635,12.85293,9.869986,11.19778
"E01002158","lsoa01",16.21673,13.92829,12.47254,12.63769,12.36905,12.38495,9.494623,10.94613
"E01002159","lsoa01",16.79402,14.57346,12.93957,13.38213,13.24516,13.02948,10.00766,11.37419
"E01002160","lsoa01",16.79402,14.57346,12.93957,13.38213,13.24516,13.02948,10.00766,11.37419
"E01002161","lsoa01",16.41041,14.21135,12.72976,13.13756,12.91635,12.85293,9.869986,11.19778
"E01002162","lsoa01",16.76569,14.61509,13.39373,14.05614,13.8321,12.6726,9.791,11.12531
"E01002163","lsoa01",16.76569,14.61509,13.39373,14.05614,13.8321,12.6726,9.791,11.12531
"E01002164","lsoa01",16.79402,14.57346,12.93957,13.38213,13.24516,13.02948,10.00766,11.37419
"E01002165","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002166","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002167","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002168","lsoa01",16.36434,14.52767,13.00894,13.38216,13.06258,12.92789,9.987218,11.49474
"E01002169","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002170","lsoa01",16.36434,14.52767,13.00894,13.38216,13.06258,12.92789,9.987218,11.49474
"E01002171","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002172","lsoa01",16.68165,14.74181,13.38058,14.00646,13.73068,13.05068,10.02051,11.42904
"E01002173","lsoa01",16.68165,14.74181,13.38058,14.00646,13.73068,13.05068,10.02051,11.42904
"E01002174","lsoa01",16.36434,14.52767,13.00894,13.38216,13.06258,12.92789,9.987218,11.49474
"E01002175","lsoa01",16.36434,14.52767,13.00894,13.38216,13.06258,12.92789,9.987218,11.49474
"E01002176","lsoa01",16.60577,14.58911,13.08329,13.60589,13.39974,13.18252,10.14248,11.3503
"E01002177","lsoa01",16.32514,14.45107,12.94224,13.27122,12.85726,12.95093,9.944152,11.39705
"E01002178","lsoa01",16.68165,14.74181,13.38058,14.00646,13.73068,13.05068,10.02051,11.42904
"E01002179","lsoa01",16.90199,14.80779,13.21674,13.84366,13.55508,13.85268,10.60908,11.67454
"E01002180","lsoa01",16.90199,14.80779,13.21674,13.84366,13.55508,13.85268,10.60908,11.67454
"E01002181","lsoa01",16.76569,14.61509,13.39373,14.05614,13.8321,12.6726,9.791,11.12531
"E01002182","lsoa01",16.83688,14.63086,13.36305,14.47115,14.37954,13.88489,10.59608,11.5493
"E01002183","lsoa01",16.5146,14.44165,13.30705,13.94784,13.5816,13.5825,10.18762,11.511
"E01002184","lsoa01",16.68165,14.74181,13.38058,14.00646,13.73068,13.05068,10.02051,11.42904
"E01002185","lsoa01",15.59066,13.3079,12.19987,12.38805,12.29511,12.23042,9.397809,10.61002
"E01002186","lsoa01",15.80793,13.46189,12.22841,12.36586,12.18326,12.19287,9.347219,10.59712
"E01002187","lsoa01",15.80793,13.46189,12.22841,12.36586,12.18326,12.19287,9.347219,10.59712
"E01002188","lsoa01",15.85686,13.58811,12.23901,12.43213,12.27139,12.25526,9.358228,10.55874
"E01002189","lsoa01",16.03382,13.78806,12.25245,12.44509,12.19489,12.23318,9.352157,10.63847
"E01002190","lsoa01",15.6548,13.28971,11.78868,11.86847,11.6682,11.65836,9.02254,10.26802
"E01002191","lsoa01",16.27018,14.04605,12.51758,12.83165,12.58403,12.57707,9.652912,11.16771
"E01002192","lsoa01",16.09294,13.67483,12.21186,12.32878,12.10134,12.27509,9.332675,10.57459
"E01002193","lsoa01",16.03382,13.78806,12.25245,12.44509,12.19489,12.23318,9.352157,10.63847
"E01002194","lsoa01",16.15168,13.74817,12.2971,12.49619,12.25154,12.30516,9.384406,10.78558
"E01002195","lsoa01",16.21673,13.92829,12.47254,12.63769,12.36905,12.38495,9.494623,10.94613
"E01002196","lsoa01",16.15168,13.74817,12.2971,12.49619,12.25154,12.30516,9.384406,10.78558
"E01002197","lsoa01",16.1276,14.29792,12.91341,13.21971,12.84492,12.87455,9.921892,11.35442
"E01002198","lsoa01",16.28959,14.42816,12.96972,13.3759,13.06281,13.09259,10.07218,11.48201
"E01002199","lsoa01",16.36434,14.52767,13.00894,13.38216,13.06258,12.92789,9.987218,11.49474
"E01002200","lsoa01",16.28959,14.42816,12.96972,13.3759,13.06281,13.09259,10.07218,11.48201
"E01002201","lsoa01",16.1276,14.29792,12.91341,13.21971,12.84492,12.87455,9.921892,11.35442
"E01002202","lsoa01",16.35351,14.53266,13.0857,13.59361,13.31641,13.23965,10.25496,11.6685
"E01002203","lsoa01",16.28959,14.42816,12.96972,13.3759,13.06281,13.09259,10.07218,11.48201
"E01002204","lsoa01",16.27018,14.04605,12.51758,12.83165,12.58403,12.57707,9.652912,11.16771
"E01002205","lsoa01",16.31383,14.08453,12.59491,12.97504,12.72984,12.69937,9.785645,11.47519
"E01002206","lsoa01",16.26402,14.19517,12.6468,13.06801,12.81975,12.76861,9.815969,11.25752
"E01002207","lsoa01",16.31383,14.08453,12.59491,12.97504,12.72984,12.69937,9.785645,11.47519
"E01002208","lsoa01",16.21673,13.92829,12.47254,12.63769,12.36905,12.38495,9.494623,10.94613
"E01002209","lsoa01",16.27018,14.04605,12.51758,12.83165,12.58403,12.57707,9.652912,11.16771
"E01002210","lsoa01",16.27018,14.04605,12.51758,12.83165,12.58403,12.57707,9.652912,11.16771
