"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"171","S01006676",2016,"Scotland","Aberdeen City","Aberdeen",745,180,565,2793.5454245278,2793.5454245278,518,823,5279,4248.5,10480.79433287,137024.103857451
"172","S01006677",2016,"Scotland","Aberdeen City","Aberdeen",736,135,601,2418.43486816015,2418.43486816015,707,1146,5112,4248.5,12925.9846339056,180188.105670418
"173","S01006678",2016,"Scotland","Aberdeen City","Aberdeen",1572,220,1352,3220.30228309781,3220.30228309781,1228,1318,4900,4894.5,8848.21758629245,352998.046932872
"174","S01006679",2016,"Scotland","Aberdeen City","Aberdeen",657,20,637,3347.86724287685,3347.86724287685,5456,3224,5895,4232.5,8957.64946817855,155269.644508323
"175","S01006680",2016,"Scotland","Aberdeen City","Aberdeen",833,175,658,3322.83289923364,3322.83289923364,2111,1060,4061,4232.5,8604.05783261125,44184.8621574729
"176","S01006681",2016,"Scotland","Aberdeen City","Aberdeen",834,115,719,4163.96183105178,4163.96183105178,574,683,5387,4614,6739.79202229091,579214.34499022
"177","S01006682",2016,"Scotland","Aberdeen City","Aberdeen",918,190,728,2866.36331825748,2866.36331825748,760,653,6587,3647.5,11398.481336407,90507.3539497927
"178","S01006683",2016,"Scotland","Aberdeen City","Aberdeen",926,185,741,2566.0773660034,2566.0773660034,1274,760,6489,3647.5,12679.3768564415,93120.9245933712
"179","S01006684",2016,"Scotland","Aberdeen City","Aberdeen",666,150,516,3043.44229691113,3043.44229691113,180,500,6902,3647.5,10430.2653479458,107952.837430142
"180","S01006685",2016,"Scotland","Aberdeen City","Aberdeen",728,130,598,3721.86042270486,3721.86042270486,483,1093,6486,4614,8064.17200444726,142177.213307036
"181","S01006686",2016,"Scotland","Aberdeen City","Aberdeen",662,85,577,3590.35735705473,3590.35735705473,2729,1767,5213,3752.5,8937.02681115634,108614.840724438
"182","S01006687",2016,"Scotland","Aberdeen City","Aberdeen",850,105,745,3449.72043843727,3449.72043843727,2385,1958,5342,3752.5,9208.44569075195,196087.550536931
"183","S01006688",2016,"Scotland","Aberdeen City","Aberdeen",957,75,882,3057.33168628586,3057.33168628586,3188,3943,4014,3647.5,12092.8361096026,218845.018195519
"184","S01006689",2016,"Scotland","Aberdeen City","Aberdeen",833,5,828,2680.79680576699,2680.79680576699,4444,4727,5269,3647.5,13278.9882866233,168364.550423179
"185","S01006690",2016,"Scotland","Aberdeen City","Aberdeen",598,40,558,2923.47952965095,2923.47952965095,2591,2305,5850,3647.5,11745.5286181133,85235.1852791514
"186","S01006691",2016,"Scotland","Aberdeen City","Aberdeen",528,10,518,2191.2622546581,2191.2622546581,2994,4193,5073,3963,16405.5105533557,91244.1830585485
"187","S01006692",2016,"Scotland","Aberdeen City","Aberdeen",770,45,725,2400.6315804581,2400.6315804581,4027,4565,6262,3647.5,14735.0470203855,130770.436129013
"188","S01006693",2016,"Scotland","Aberdeen City","Aberdeen",1036,80,956,3179.96328820758,3179.96328820758,1889,633,6775,3647.5,10269.5855184559,157905.157060376
"189","S01006694",2016,"Scotland","Aberdeen City","Aberdeen",848,145,703,3460.5448160773,3460.5448160773,3570,2413,2022,328,11512.3342198064,196168.273006086
"190","S01006695",2016,"Scotland","Aberdeen City","Aberdeen",730,55,675,3030.26004986909,3030.26004986909,1464,3876,2336,328,13323.4103152387,159661.822292591
"191","S01006696",2016,"Scotland","Aberdeen City","Aberdeen",831,115,716,3225.15493421062,3225.15493421062,1078,677,2528,328,12023.6698392439,118917.245057434
"192","S01006697",2016,"Scotland","Aberdeen City","Aberdeen",934,110,824,3089.56820276897,3089.56820276897,1293,1868,2703,328,13275.461161409,113363.80449198
"193","S01006698",2016,"Scotland","Aberdeen City","Aberdeen",756,145,611,3326.70849917793,3326.70849917793,1268,1268,3528,328,12032.3224670201,82510.035622423
"194","S01006699",2016,"Scotland","Aberdeen City","Aberdeen",485,25,460,2834.99389998045,2834.99389998045,5233,1072,2393,3963,14755.8107895656,71442.9310495434
"195","S01006700",2016,"Scotland","Aberdeen City","Aberdeen",853,90,763,2592.61962540372,2592.61962540372,2866,2042,2469,3963,16513.7957868991,160991.959188975
"196","S01006701",2016,"Scotland","Aberdeen City","Aberdeen",715,155,560,4544.74552098959,4544.74552098959,2495,751,5118,5087.5,6808.35587369504,110182.788287125
"197","S01006702",2016,"Scotland","Aberdeen City","Aberdeen",787,60,727,4252.13280780008,4252.13280780008,4744,1459,6238,3569,7670.80457788952,106907.063333385
"198","S01006703",2016,"Scotland","Aberdeen City","Aberdeen",676,90,586,4246.97161442415,4246.97161442415,259,1085,6560,4079,7960.90465846366,293364.619146791
"199","S01006704",2016,"Scotland","Aberdeen City","Aberdeen",590,125,465,4586.15995701899,4586.15995701899,1356,1213,5898,3569,6521.15704107153,84574.0307335495
"200","S01006705",2016,"Scotland","Aberdeen City","Aberdeen",734,115,619,4037.9782616642,4037.9782616642,1265,2011,6315,3569,8608.79852813403,127824.042987396
"201","S01006706",2016,"Scotland","Aberdeen City","Aberdeen",645,70,575,3875.7161795837,3875.7161795837,2798,1297,6298,3569,9549.46075942184,86956.1496335687
"202","S01006707",2016,"Scotland","Aberdeen City","Aberdeen",682,155,527,3631.64524029901,3631.64524029901,455,1574,5050,3569,10844.8272839079,110497.208041538
"203","S01006708",2016,"Scotland","Aberdeen City","Aberdeen",798,85,713,4917.63117216888,4917.63117216888,3399,1609,4140,5246.5,5375.32051493837,140702.060021403
"204","S01006709",2016,"Scotland","Aberdeen City","Aberdeen",901,105,796,5094.35734168676,5094.35734168676,4064,2441,2417,5087.5,4782.85375649002,116452.187981388
"205","S01006710",2016,"Scotland","Aberdeen City","Aberdeen",859,85,774,5417.60551661256,5417.60551661256,4335,4143,913,5246.5,3809.63125621427,159512.710657028
"206","S01006711",2016,"Scotland","Aberdeen City","Aberdeen",924,165,759,5240.49723047015,5240.49723047015,2037,2253,1175,5246.5,4316.06793968007,177633.01507503
"207","S01006712",2016,"Scotland","Aberdeen City","Aberdeen",530,35,495,4896.89840488375,4896.89840488375,5017,2597,2643,5246.5,5381.00422122138,101535.627525691
"208","S01006713",2016,"Scotland","Aberdeen City","Aberdeen",962,110,852,4533.9804946462,4533.9804946462,2624,658,5494,3569,6599.665692112,142436.192335504
"209","S01006714",2016,"Scotland","Aberdeen City","Aberdeen",750,90,660,3672.60693627337,3672.60693627337,3221,2698,4046,328,9931.1083617307,123166.957572028
"210","S01006715",2016,"Scotland","Aberdeen City","Aberdeen",629,115,514,4049.87402533989,4049.87402533989,1421,871,5238,4341,7851.84140323694,229832.576355675
"211","S01006716",2016,"Scotland","Aberdeen City","Aberdeen",630,110,520,3648.63302263171,3648.63302263171,1173,1896,5618,3752.5,9729.7370488602,182654.540094925
"212","S01006717",2016,"Scotland","Aberdeen City","Aberdeen",984,150,834,4061.19146443718,4061.19146443718,1473,1552,5506,3569,8290.1007804349,175959.093006625
"213","S01006718",2016,"Scotland","Aberdeen City","Aberdeen",635,75,560,3484.75458106072,3484.75458106072,1921,1516,5760,3752.5,10211.9159313444,133681.307568502
"214","S01006719",2016,"Scotland","Aberdeen City","Aberdeen",902,120,782,5014.4782006817,5014.4782006817,1492,1544,4890,5000,5007.68028078747,123718.236521002
"215","S01006720",2016,"Scotland","Aberdeen City","Aberdeen",574,85,489,5184.43632941723,5184.43632941723,2650,1111,4820,5000,4736.74188256634,123222.431202512
"216","S01006721",2016,"Scotland","Aberdeen City","Aberdeen",995,160,835,4906.2262167417,4906.2262167417,648,1705,6577,4341,5383.82970369107,167026.802217997
"217","S01006722",2016,"Scotland","Aberdeen City","Aberdeen",763,100,663,4210.60725534637,4210.60725534637,2819,1394,5720,4341,7532.74513324809,111869.850328329
"218","S01006723",2016,"Scotland","Aberdeen City","Aberdeen",640,80,560,4441.00244714776,4441.00244714776,3130,2070,6156,4341,6782.7714176521,106263.203821142
"219","S01006724",2016,"Scotland","Aberdeen City","Aberdeen",1013,250,763,4602.80260350209,4602.80260350209,181,377,5709,4341,6145.83397715356,211449.933493496
"220","S01006725",2016,"Scotland","Aberdeen City","Aberdeen",660,90,570,4798.496322801,4798.496322801,206,1531,6073,4341,5700.6755836124,94625.3889449397
"221","S01006726",2016,"Scotland","Aberdeen City","Aberdeen",1304,285,1019,4133.84815645348,4133.84815645348,458,393,4439,3752.5,7081.25946453129,184308.632861026
"222","S01006727",2016,"Scotland","Aberdeen City","Aberdeen",1033,190,843,4316.21714667452,4316.21714667452,344,559,5185,4341,6693.54661085498,231451.915143552
"223","S01006728",2016,"Scotland","Aberdeen City","Aberdeen",792,90,702,4822.40744874354,4822.40744874354,1806,2203,1735,4341,5578.06881547104,105217.509707874
"224","S01006729",2016,"Scotland","Aberdeen City","Aberdeen",829,185,644,3834.35110900978,3834.35110900978,1298,708,4137,3752.5,8170.87424613463,180708.785200344
"225","S01006730",2016,"Scotland","Aberdeen City","Aberdeen",784,75,709,4996.53475334082,4996.53475334082,2625,1845,2124,4341,5243.97273106497,95280.8244683929
"226","S01006731",2016,"Scotland","Aberdeen City","Aberdeen",559,95,464,5249.56797452277,5249.56797452277,1723,1320,2268,5000,4726.77306972656,70086.1641250988
"227","S01006732",2016,"Scotland","Aberdeen City","Aberdeen",1154,70,1084,7821.68277008152,7821.68277008152,3596,4013,558,5830,1167.17131772075,23430386.0171291
"228","S01006733",2016,"Scotland","Aberdeen City","Aberdeen",967,5,962,7776.84110882431,7776.84110882431,6935,6776,2264,5667,1104.97418607527,258418.646052562
"229","S01006734",2016,"Scotland","Aberdeen City","Aberdeen",975,20,955,8155.78244747499,8155.78244747499,5848,6824,3648,5667,989.675111358617,292587.696961754
"230","S01006735",2016,"Scotland","Aberdeen City","Aberdeen",616,5,611,7847.2353179457,7847.2353179457,6297,6199,2564,5667,956.957002065565,246191.166836923
"231","S01006736",2016,"Scotland","Aberdeen City","Aberdeen",1162,20,1142,7337.89714764569,7337.89714764569,5046,6949,975,5549,1285.19217119137,271682.477161729
"232","S01006737",2016,"Scotland","Aberdeen City","Aberdeen",774,5,769,7646.00646251875,7646.00646251875,6845,5520,1405,5680,908.197285846831,2689641.46191844
"233","S01006738",2016,"Scotland","Aberdeen City","Aberdeen",908,45,863,5683.85412360125,5683.85412360125,1154,2665,6592,5123,4555.41416986379,564847.980595186
"234","S01006739",2016,"Scotland","Aberdeen City","Aberdeen",807,40,767,5205.44182793007,5205.44182793007,2842,1528,6242,4607,5029.46409792817,508526.041131725
"235","S01006740",2016,"Scotland","Aberdeen City","Aberdeen",753,65,688,6162.48151015491,6162.48151015491,714,1998,6057,5171.5,3776.31429904772,151166.492475122
"236","S01006741",2016,"Scotland","Aberdeen City","Aberdeen",647,60,587,6502.4141219904,6502.4141219904,2356,3533,4217,4477,3012.33117078192,119855.153618986
"237","S01006742",2016,"Scotland","Aberdeen City","Aberdeen",451,40,411,6495.14844778102,6495.14844778102,3591,4493,2891,4477,2861.03210556758,67441.8320044503
"238","S01006743",2016,"Scotland","Aberdeen City","Aberdeen",642,25,617,7140.19256990313,7140.19256990313,3142,4320,2483,5073.5,6277.89304076725,594101.185672961
"239","S01006744",2016,"Scotland","Aberdeen City","Aberdeen",619,40,579,6638.79129210964,6638.79129210964,3226,1859,4993,5073.5,4588.92930821323,195782.664050626
"240","S01006745",2016,"Scotland","Aberdeen City","Aberdeen",838,120,718,6533.04879252155,6533.04879252155,1327,2677,6310,5171.5,4085.68693227464,447181.00144496
"241","S01006746",2016,"Scotland","Aberdeen City","Aberdeen",840,85,755,6707.62160943772,6707.62160943772,3542,1602,5754,4477,3283.68182224616,157601.127404967
"242","S01006747",2016,"Scotland","Aberdeen City","Aberdeen",810,30,780,6979.22529409687,6979.22529409687,4170,6401,3676,5129,3630.45168256231,798410.164277078
"243","S01006748",2016,"Scotland","Aberdeen City","Aberdeen",1156,35,1121,7835.2641090104,7835.2641090104,2419,4175,2522,4738,11360.4818941422,4433091.24222562
"244","S01006749",2016,"Scotland","Aberdeen City","Aberdeen",903,60,843,8424.55920838055,8424.55920838055,5963,4774,4323,5138,7937.70562787529,127333.253129606
"245","S01006750",2016,"Scotland","Aberdeen City","Aberdeen",681,65,616,8772.28603235424,8772.28603235424,1373,3708,2506,5138,7253.42740399726,375796.988046361
"246","S01006751",2016,"Scotland","Aberdeen City","Aberdeen",520,35,485,8856.76539072534,8856.76539072534,4982,3308,2681,4714,9181.89302173853,100812.681504879
"247","S01006752",2016,"Scotland","Aberdeen City","Aberdeen",732,55,677,8718.39457832478,8718.39457832478,2188,3811,2672,5138,8910.69183211018,109826.524887597
"248","S01006753",2016,"Scotland","Aberdeen City","Aberdeen",903,20,883,8560.1561595879,8560.1561595879,3594,5910,3336,4767,11708.193139385,270028.278098671
"249","S01006754",2016,"Scotland","Aberdeen City","Aberdeen",849,20,829,8144.94940696883,8144.94940696883,4498,6104,2854,4729,11428.0906467585,364829.129761421
"250","S01006755",2016,"Scotland","Aberdeen City","Aberdeen",818,45,773,9130.0253705463,9130.0253705463,2622,3866,822,5777,9185.78896026327,19705316.2324887
"251","S01006756",2016,"Scotland","Aberdeen City","Aberdeen",738,15,723,3620.70626717027,3620.70626717027,4136,3794,699,4232.5,7716.98194810856,315317.473695422
"252","S01006757",2016,"Scotland","Aberdeen City","Aberdeen",914,25,889,4696.98253136308,4696.98253136308,6583,5386,5613,5153.5,5077.205511555,174225.840476887
"253","S01006758",2016,"Scotland","Aberdeen City","Aberdeen",678,15,663,4412.51522502992,4412.51522502992,5809,5619,4889,5153.5,5672.45240545458,146170.395001126
"254","S01006759",2016,"Scotland","Aberdeen City","Aberdeen",593,10,583,3986.11174507158,3986.11174507158,5269,5832,2905,4614,6861.1987601768,256140.875023276
"255","S01006760",2016,"Scotland","Aberdeen City","Aberdeen",474,5,469,4679.98926102221,4679.98926102221,5602,2884,6365,5153.5,4985.15831920714,87627.3008924797
"256","S01006761",2016,"Scotland","Aberdeen City","Aberdeen",681,15,666,5056.50302820893,5056.50302820893,4653,4199,5292,5153.5,4528.26399245008,347293.550442054
"257","S01006762",2016,"Scotland","Aberdeen City","Aberdeen",909,50,859,5362.90176168812,5362.90176168812,4473,5178,2917,5411,3935.28937846732,9418526.83358528
"258","S01006763",2016,"Scotland","Aberdeen City","Aberdeen",847,10,837,6108.17802987328,6108.17802987328,5164,5583,2212,5315.5,3167.15928113357,121795.525402901
"259","S01006764",2016,"Scotland","Aberdeen City","Aberdeen",774,15,759,5578.78842482457,5578.78842482457,6482,3955,3036,5103.5,3754.00234491988,112325.895077467
"260","S01006765",2016,"Scotland","Aberdeen City","Aberdeen",556,15,541,5806.33922824117,5806.33922824117,6784,1964,2527,5103.5,3428.83897842753,100686.529054971
"261","S01006766",2016,"Scotland","Aberdeen City","Aberdeen",587,10,577,6202.75334222878,6202.75334222878,6792,4696,2523,5315.5,2961.65669831459,140235.720150915
"262","S01006767",2016,"Scotland","Aberdeen City","Aberdeen",678,25,653,4929.18476590839,4929.18476590839,6935,4110,4588,4783,4632.44043482693,154734.625542853
"263","S01006768",2016,"Scotland","Aberdeen City","Aberdeen",593,10,583,4644.52613890301,4644.52613890301,6793,6750,4504,4783,5004.20393014557,136238.863574068
"264","S01006769",2016,"Scotland","Aberdeen City","Aberdeen",979,55,924,4673.09728971744,4673.09728971744,6063,4933,2931,4783,5329.81650163038,193285.196496381
"265","S01006770",2016,"Scotland","Aberdeen City","Aberdeen",619,15,604,4787.92404010945,4787.92404010945,6303,5667,2937,4104,5450.64844815282,117543.838695088
"266","S01006771",2016,"Scotland","Aberdeen City","Aberdeen",450,15,435,5211.01471682343,5211.01471682343,6935,5360,4001,5208.5,4928.57442738361,76186.3727066433
"267","S01006772",2016,"Scotland","Aberdeen City","Aberdeen",852,15,837,4742.28728653365,4742.28728653365,6115,4227,3893,5208.5,5814.96904175376,230154.118633417
"268","S01006773",2016,"Scotland","Aberdeen City","Aberdeen",890,25,865,5093.79131498643,5093.79131498643,5270,6150,3416,5103.5,4793.81661071053,320590.199609579
"269","S01006774",2016,"Scotland","Aberdeen City","Aberdeen",631,10,621,5394.46568776561,5394.46568776561,6022,6322,2364,5103.5,4278.06236805192,99027.8267866254
"270","S01006775",2016,"Scotland","Aberdeen City","Aberdeen",654,45,609,3701.66511208883,3701.66511208883,5153,1892,1973,4232.5,6843.83529749148,753829.48900153
"271","S01006776",2016,"Scotland","Aberdeen City","Aberdeen",511,50,461,3842.97854681461,3842.97854681461,6763,2345,4692,4104,6334.47100616726,79067.3093241094
"272","S01006777",2016,"Scotland","Aberdeen City","Aberdeen",663,15,648,4411.58255779252,4411.58255779252,5180,6430,5990,4104,5723.12306161478,128138.188565725
"273","S01006778",2016,"Scotland","Aberdeen City","Aberdeen",610,25,585,4156.31488815009,4156.31488815009,3857,3568,6796,4104,5965.52243967831,160449.657118506
"274","S01006779",2016,"Scotland","Aberdeen City","Aberdeen",597,75,522,3574.79870949936,3574.79870949936,1479,1186,5263,4362,5838.83460435328,174215.347320073
"275","S01006780",2016,"Scotland","Aberdeen City","Aberdeen",585,25,560,3539.3969185803,3539.3969185803,5247,3282,5703,4894.5,6367.64457376521,392588.023034342
"276","S01006781",2016,"Scotland","Aberdeen City","Aberdeen",700,15,685,4115.68242204423,4115.68242204423,6415,4890,4748,4104,5596.85816911575,316688.0548942
"277","S01006782",2016,"Scotland","Aberdeen City","Aberdeen",827,35,792,3850.50548661441,3850.50548661441,772,2496,5226,4362,4887.97436663632,1197866.36366019
"278","S01006783",2016,"Scotland","Aberdeen City","Aberdeen",651,30,621,3762.99451047948,3762.99451047948,2523,3272,5574,4362,5362.99593884549,141808.86968257
"279","S01006784",2016,"Scotland","Aberdeen City","Aberdeen",625,15,610,3318.35629025517,3318.35629025517,4725,5072,4774,4592.5,5523.86664262329,155225.723357613
"280","S01006785",2016,"Scotland","Aberdeen City","Aberdeen",608,5,603,5796.30704468819,5796.30704468819,6580,5711,1078,5456,4497.34306402701,104056.774749902
"281","S01006786",2016,"Scotland","Aberdeen City","Aberdeen",826,15,811,5373.47910791464,5373.47910791464,4226,4486,1455,4780.5,5224.77993505103,268989.193885337
"282","S01006787",2016,"Scotland","Aberdeen City","Aberdeen",639,20,619,4847.65035095625,4847.65035095625,5410,5515,2357,4780.5,5218.27360970108,182098.309730159
