"","Data.Zone","Local.Authority.Code","Local.Authority.Name","Total.Population..2001.Census.","Working.Age.Population..men.16.64..women.16.59..2001.Census.","SIMD.Score","SIMD.Rank","Current.Income.domain.score","Number.of.Current.Income.Deprived","Current.Income.domain.rank","Employment.domain.score","Number.of.Employment.Deprived","Employment.domain.rank","Health.domain.score","Health.domain.rank","Education..Skills.and.Training.domain.score","Education..Skills.and.Training.domain.rank","Housing.domain.score","Housing.domain.rank","Geographic.Access.and.Telecommunications.domain.score","Geographic.Access.and.Telecommunications.domain.rank","zone","X.x","accessA","accessB","type.x","X.y","type.y","area","zone_type","ttwa11cd","ttwa11nm","main_dist","main_bua","nearest_dist","nearest_bua","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"275","S01000275",110,"Aberdeenshire",982,537,7.27,5321,9.1,89,3877,4.8,26,5594,-0.94,5755,-0.43,4364,11.61,4452,-0.36,4398,"S01000275",275,10213,378.816842264598,"",69406,"dz01",847457.935578126,"dz01","S22000047","Aberdeen",42374.9363655378,"Aberdeen",42374.9363655378,"Aberdeen","dz01",7.325986,5.800389,4.321776,6.264548,7.450251,8.571538,7.119147,5.930191,2004,"Scotland","Aberdeenshire","Aberdeen",982,89,893,42374.9363655378,42374.9363655378,NA,4452,4398,5021,378.816842264598
"276","S01000276",110,"Aberdeenshire",740,477,2.21,6450,NA,0,6456,3.1,15,6172,-1.38,6315,-0.85,5413,3.67,6156,-0.2,3835,"S01000276",276,5947,313.160758484751,"",69407,"dz01",241305.84435586,"dz01","S22000047","Aberdeen",36000.9148520484,"Aberdeen",36000.9148520484,"Aberdeen","dz01",6.97526,5.670327,4.303272,6.038774,7.309136,7.908701,6.516273,5.512197,2004,"Scotland","Aberdeenshire","Aberdeen",740,0,740,36000.9148520484,36000.9148520484,NA,6156,3835,5528.5,313.160758484751
"277","S01000277",110,"Aberdeenshire",674,418,5.41,5842,7,47,4452,5.7,24,5232,-1.14,6076,-0.72,5115,9.48,5019,-0.96,5872,"S01000277",277,5972,350.248970337061,"",69408,"dz01",356987.92243254,"dz01","S22000047","Aberdeen",35787.5385999627,"Aberdeen",35787.5385999627,"Aberdeen","dz01",6.954255,5.65432,4.283931,5.522725,6.70568,6.68213,5.181667,4.895952,2004,"Scotland","Aberdeenshire","Aberdeen",674,47,627,35787.5385999627,35787.5385999627,NA,5019,5872,5555,350.248970337061
"278","S01000278",110,"Aberdeenshire",537,296,13.61,3890,14.3,77,2675,8.1,24,4319,-0.29,4033,0.33,2362,8.94,5143,-1.14,6085,"S01000278",278,5972,329.797142204346,"",69409,"dz01",115215.553421955,"dz01","S22000047","Aberdeen",35716.2784190095,"Aberdeen",35716.2784190095,"Aberdeen","dz01",6.97526,5.670327,4.303272,6.038774,7.309136,7.908701,6.516273,5.512197,2004,"Scotland","Aberdeenshire","Aberdeen",537,77,460,35716.2784190095,35716.2784190095,NA,5143,6085,5528.5,329.797142204346
"279","S01000279",110,"Aberdeenshire",613,342,7.78,5190,7.5,46,4310,4.1,14,5860,-1.33,6280,-1.1,5836,17.03,2953,0.51,1430,"S01000279",279,10166,578.185263063011,"",69410,"dz01",27480175.2540105,"dz01","S22000047","Aberdeen",41499.2420272473,"Aberdeen",41499.2420272473,"Aberdeen","dz01",6.86656048,5.59997888,4.13221752,6.03878044,7.151226,8.54065344,6.95703336,5.86117344,2004,"Scotland","Aberdeenshire","Aberdeen",613,46,567,41499.2420272473,41499.2420272473,NA,2953,1430,5657,578.185263063011
"280","S01000280",110,"Aberdeenshire",620,387,11.64,4303,6.8,42,4509,5.9,23,5158,-0.62,5000,-0.18,3691,13.06,4050,1.04,651,"S01000280",280,5990,133.281755134464,"",69411,"dz01",31430816.4238541,"dz01","S22000047","Aberdeen",34228.1135184726,"Aberdeen",34228.1135184726,"Aberdeen","dz01",6.78465416129032,5.61357446875,4.2058755625,5.83725303125,6.984701375,7.755838125,6.24308521875,5.38660778125,2004,"Scotland","Aberdeenshire","Aberdeen",620,42,578,34228.1135184726,34228.1135184726,NA,4050,651,5736,133.281755134464
"281","S01000281",110,"Aberdeenshire",679,406,19.4,2846,13.4,91,2862.5,9.6,39,3840,-0.62,4986,-0.22,3832,23.71,1720,1.73,193,"S01000281",281,6415,71.2728538541402,"",69412,"dz01",64140933.7714398,"dz01","S22000047","Aberdeen",44081.7011571513,"Aberdeen",44081.7011571513,"Aberdeen","dz01",6.62284826153846,5.40378506153846,3.96880327692308,5.43139523076923,6.52325781538462,7.36272,5.76990350769231,5.29622256923077,2004,"Scotland","Aberdeenshire","Aberdeen",679,91,588,44081.7011571513,44081.7011571513,NA,1720,193,5917,71.2728538541402
"282","S01000282",110,"Aberdeenshire",663,455,13.14,3978,6.5,43,4605,6.2,28,5074.5,-0.72,5270,-0.14,3596,18.89,2514,1.48,351,"S01000282",282,4251,104.518539879913,"",69413,"dz01",39374008.5323894,"dz01","S22000047","Aberdeen",36255.2451621269,"Aberdeen",36255.2451621269,"Aberdeen","dz01",6.820736925,5.61301585,4.16684025,5.968397525,7.077869775,8.329663575,6.8382388,5.745433375,2004,"Scotland","Aberdeenshire","Aberdeen",663,43,620,36255.2451621269,36255.2451621269,NA,2514,351,5696,104.518539879913
"283","S01000283",110,"Aberdeenshire",881,545,9.9,4693,7,62,4427,5,27,5544.5,-1.06,5965,-1.06,5774,14.07,3731,1.27,495,"S01000283",283,3636,70.1720405860718,"",69414,"dz01",81269276.1276341,"dz01","S22000047","Aberdeen",35045.678114406,"Aberdeen",35045.678114406,"Aberdeen","dz01",6.6466647625,5.41804565,3.9707456,5.40299455,6.466861675,7.323555825,5.7144828875,5.2504813625,2004,"Scotland","Aberdeenshire","Aberdeen",881,62,819,35045.678114406,35045.678114406,NA,3731,495,5895,70.1720405860718
"284","S01000284",110,"Aberdeenshire",819,507,9.07,4895,2.9,24,5713,3.2,16,6169,-1.22,6159,-0.82,5354,19.05,2488.5,1.58,281,"S01000284",284,5306,58.0918742344197,"",69415,"dz01",43560273.3257232,"dz01","S22000047","Aberdeen",26896.5284624409,"Aberdeen",26896.5284624409,"Aberdeen","dz01",6.82601137209302,5.63678853488372,4.19550160465116,6.01051893023256,7.10768090697674,8.15475111627907,6.51933509302326,5.51965327906977,2004,"Scotland","Aberdeenshire","Aberdeen",819,24,795,26896.5284624409,26896.5284624409,NA,2488.5,281,5685,58.0918742344197
"285","S01000285",110,"Aberdeenshire",672,452,8.36,5059,3.9,26,5384,4.2,19,5826,-1.49,6382,-0.61,4834,11.76,4399,1.23,522,"S01000285",285,6179,192.018294968067,"",69416,"dz01",56663632.3220185,"dz01","S22000047","Aberdeen",29972.2745312769,"Aberdeen",29972.2745312769,"Aberdeen","dz01",6.7404448245614,5.51309975438596,4.06309901754386,5.65591380701754,6.7168401754386,7.71415519298246,6.10596352631579,5.40417098245614,2004,"Scotland","Aberdeenshire","Aberdeen",672,26,646,29972.2745312769,29972.2745312769,NA,4399,522,5809,192.018294968067
"286","S01000286",110,"Aberdeenshire",880,551,6.17,5621,7,62,4425,6.2,34,5063,-0.82,5507,-0.73,5136,14.84,3522,-1.79,6458,"S01000286",286,9485,1244.13685990527,"",69417,"dz01",220700.596757733,"dz01","S22000047","Aberdeen",22020.2566009914,"Aberdeen",22020.2566009914,"Aberdeen","dz01",NA,5.735524,4.376759,6.201126,7.124395,7.677814,6.623618,5.457078,2004,"Scotland","Aberdeenshire","Aberdeen",880,62,818,22020.2566009914,22020.2566009914,NA,3522,6458,6447,1244.13685990527
"287","S01000287",110,"Aberdeenshire",724,461,4.29,6128,5.4,39,4906,3.5,16,6082,-1.49,6384,-1.28,6059,8.08,5319,-0.02,3142,"S01000287",287,9474,1305.74787903892,"",69418,"dz01",245735.161514751,"dz01","S22000047","Aberdeen",22212.4963410946,"Aberdeen",22212.4963410946,"Aberdeen","dz01",7.589455,5.912424,4.437057,6.206721,7.256838,7.754885,6.18275,5.504188,2004,"Scotland","Aberdeenshire","Aberdeen",724,39,685,22212.4963410946,22212.4963410946,NA,5319,3142,4623.5,1305.74787903892
"288","S01000288",110,"Aberdeenshire",897,598,5.1,5930,3,27,5676,2.3,14,6353,-1.43,6348,-0.34,4151,6.58,5610,0.31,2008,"S01000288",288,9793,1218.72952687355,"",69419,"dz01",225493.30524544,"dz01","S22000047","Aberdeen",22246.5266799159,"Aberdeen",22246.5266799159,"Aberdeen","dz01",7.589455,5.912424,4.437057,6.206721,7.256838,7.754885,6.18275,5.504188,2004,"Scotland","Aberdeenshire","Aberdeen",897,27,870,22246.5266799159,22246.5266799159,NA,5610,2008,4623.5,1218.72952687355
"289","S01000289",110,"Aberdeenshire",849,517,7.72,5205,8.2,70,4088.5,7,36,4758.5,-0.63,5012,-0.63,4897,12.72,4141,-0.71,5402,"S01000289",289,9692,1441.95761538679,"",69420,"dz01",167396.821705535,"dz01","S22000047","Aberdeen",21959.2283439966,"Aberdeen",21959.2283439966,"Aberdeen","dz01",7.589455,5.912424,4.437057,6.206721,7.256838,7.754885,6.18275,5.504188,2004,"Scotland","Aberdeenshire","Aberdeen",849,70,779,21959.2283439966,21959.2283439966,NA,4141,5402,4623.5,1441.95761538679
"290","S01000290",110,"Aberdeenshire",775,496,14.05,3800,15,116,2566,9.1,45,4000,-0.73,5277,0.29,2489,15.18,3436,-0.72,5419,"S01000290",290,9800,1376.47297074341,"",69421,"dz01",115337.053211785,"dz01","S22000047","Aberdeen",22029.5597671103,"Aberdeen",22029.5597671103,"Aberdeen","dz01",7.589455,5.912424,4.437057,6.206721,7.256838,7.754885,6.18275,5.504188,2004,"Scotland","Aberdeenshire","Aberdeen",775,116,659,22029.5597671103,22029.5597671103,NA,3436,5419,4623.5,1376.47297074341
"291","S01000291",110,"Aberdeenshire",831,501,3.07,6353,3.4,28,5540,3,15,6214,-1.44,6354,-1.37,6142,5.09,5881,-0.08,3376,"S01000291",291,10307,1188.35122914311,"",69422,"dz01",348463.07412871,"dz01","S22000047","Aberdeen",21966.4259163906,"Aberdeen",21966.4259163906,"Aberdeen","dz01",7.487623,5.875779,4.482865,6.627729,7.60778,8.294377,6.777961,5.70539,2004,"Scotland","Aberdeenshire","Aberdeen",831,28,803,21966.4259163906,21966.4259163906,NA,5881,3376,4749,1188.35122914311
"292","S01000292",110,"Aberdeenshire",980,586,2.6,6416,2.6,25,5865,4.3,25,5801,-1.04,5930,-1.05,5758,7.63,5400,-0.87,5714,"S01000292",292,10170,1489.07473933439,"",69423,"dz01",276995.725357934,"dz01","S22000047","Aberdeen",21624.5153298404,"Aberdeen",21624.5153298404,"Aberdeen","dz01",7.710444,5.986868,4.526796,6.622622,7.264121,7.510018,6.107501,5.473544,2004,"Scotland","Aberdeenshire","Aberdeen",980,25,955,21624.5153298404,21624.5153298404,NA,5400,5714,4464.5,1489.07473933439
"293","S01000293",110,"Aberdeenshire",765,379,9.73,4726,9.8,75,3702,8.4,32,4187.5,-0.34,4162,-0.51,4583,13.89,3800,-1.94,6478,"S01000293",293,9833,1467.19701970819,"",69424,"dz01",240323.064910228,"dz01","S22000047","Aberdeen",21512.8413981316,"Aberdeen",21512.8413981316,"Aberdeen","dz01",7.44648,5.867226,4.367588,6.226988,7.026418,7.481162,6.254509,5.342439,2004,"Scotland","Aberdeenshire","Aberdeen",765,75,690,21512.8413981316,21512.8413981316,NA,3800,6478,4815.5,1467.19701970819
"294","S01000294",110,"Aberdeenshire",699,436,4.17,6155,2,14,6056,3.9,17,5945,-0.98,5827,-1,5670,3,6263,0.27,2114,"S01000294",294,10773,975.364047837514,"",69425,"dz01",109329.993642159,"dz01","S22000047","Aberdeen",21772.745908326,"Aberdeen",21772.745908326,"Aberdeen","dz01",7.487623,5.875779,4.482865,6.627729,7.60778,8.294377,6.777961,5.70539,2004,"Scotland","Aberdeenshire","Aberdeen",699,14,685,21772.745908326,21772.745908326,NA,6263,2114,4749,975.364047837514
"295","S01000295",110,"Aberdeenshire",607,434,4.57,6066,0.8,5,6429,2.8,12,6259,-1.1,6017,-1.08,5800,3.29,6212,0.67,1090,"S01000295",295,10505,1351.13065664522,"",69426,"dz01",109423.953780007,"dz01","S22000047","Aberdeen",21500.2303719783,"Aberdeen",21500.2303719783,"Aberdeen","dz01",7.710444,5.986868,4.526796,6.622622,7.264121,7.510018,6.107501,5.473544,2004,"Scotland","Aberdeenshire","Aberdeen",607,5,602,21500.2303719783,21500.2303719783,NA,6212,1090,4464.5,1351.13065664522
"296","S01000296",110,"Aberdeenshire",532,312,1.84,6473,2.8,15,5752,2.9,9,6238,-1.15,6094,-1.65,6335,5.1,5879,-0.75,5486,"S01000296",296,10127,1510.58630819955,"",69427,"dz01",523571.584120987,"dz01","S22000047","Aberdeen",21503.3882664102,"Aberdeen",21503.3882664102,"Aberdeen","dz01",7.44648,5.867226,4.367588,6.226988,7.026418,7.481162,6.254509,5.342439,2004,"Scotland","Aberdeenshire","Aberdeen",532,15,517,21503.3882664102,21503.3882664102,NA,5879,5486,4815.5,1510.58630819955
"297","S01000297",110,"Aberdeenshire",814,526,7.79,5189,6.6,54,4551,4.8,25,5627,-1.43,6344,-0.54,4683,3.58,6166,0.58,1253,"S01000297",297,10586,1076.80710845478,"",69428,"dz01",185325.770669688,"dz01","S22000047","Aberdeen",21499.9188888942,"Aberdeen",21499.9188888942,"Aberdeen","dz01",7.487623,5.875779,4.482865,6.627729,7.60778,8.294377,6.777961,5.70539,2004,"Scotland","Aberdeenshire","Aberdeen",814,54,760,21499.9188888942,21499.9188888942,NA,6166,1253,4749,1076.80710845478
"298","S01000298",110,"Aberdeenshire",528,320,7.45,5273,8,42,4171.5,6.3,20,5029.5,-1.4,6332,-0.87,5454,5.3,5842.5,0.21,2335,"S01000298",298,10616,1135.72726378009,"",69429,"dz01",695409.600522705,"dz01","S22000047","Aberdeen",21279.1888420007,"Aberdeen",21279.1888420007,"Aberdeen","dz01",7.484839,5.8816085,4.3842035,6.433301,7.25625,7.9387175,6.443394,5.559044,2004,"Scotland","Aberdeenshire","Aberdeen",528,42,486,21279.1888420007,21279.1888420007,NA,5842.5,2335,4760,1135.72726378009
"299","S01000299",110,"Aberdeenshire",953,535,7.18,5339,3,29,5662,3.9,21,5933,-1.26,6212,-1.51,6250,9.53,5004,1.3,480,"S01000299",299,4319,116.012868446942,"",69430,"dz01",176596862.472168,"dz01","S22000047","Aberdeen",29142.5386115071,"Aberdeen",29142.5386115071,"Aberdeen","dz01",6.57250864571429,5.24510128,3.84066326285714,4.83941628,5.88470110857143,6.08843782285714,4.49109805714286,4.66710686285714,2004,"Scotland","Aberdeenshire","Aberdeen",953,29,924,29142.5386115071,29142.5386115071,NA,5004,480,5949,116.012868446942
"300","S01000300",110,"Aberdeenshire",774,524,9.64,4742,3,23,5696.5,3.1,16,6196.5,-1.58,6422,-0.73,5127,15.89,3237,1.85,155,"S01000300",300,12155,71.6498191337445,"",69431,"dz01",85827172.2003587,"dz01","S22000047","Aberdeen",20566.0248674021,"Aberdeen",20566.0248674021,"Aberdeen","dz01",6.76748618823529,5.54081147058824,4.09706981176471,5.58133718823529,6.63125257647059,7.17068942352941,5.51671611764706,5.04315658823529,2004,"Scotland","Aberdeenshire","Aberdeen",774,23,751,20566.0248674021,20566.0248674021,NA,3237,155,5766,71.6498191337445
"301","S01000301",110,"Aberdeenshire",579,348,9.42,4807,3.6,21,5462.5,4.6,16,5683.5,-1.07,5972,-0.44,4403,11.13,4580,1.44,383,"S01000301",301,393,134.142852224831,"",69432,"dz01",598022078.71444,"dz01","S22000047","Aberdeen",80831.5975050308,"Aberdeen",66042.6227463442,"Dundee","dz01",6.06934491624791,4.55096877721943,3.31778237018425,4.32629538693467,5.26131814572864,4.7836965041876,3.66333311725293,4.12910749246231,2004,"Scotland","Aberdeenshire","Aberdeen",579,21,558,80831.5975050308,66042.6227463442,NA,4580,383,6190,134.142852224831
"302","S01000302",110,"Aberdeenshire",566,354,10,4671,2.5,14,5900,2.8,10,6246,-1.17,6107,-0.86,5430,19.26,2444,1.94,118,"S01000302",302,4573,46.6122467179208,"",69433,"dz01",115955640.875356,"dz01","S22000047","Aberdeen",35845.5384883025,"Aberdeen",35845.5384883025,"Aberdeen","dz01",6.51931474789916,5.13859137815126,3.76552802521008,4.75937552941176,5.77764035294118,5.95128696638655,4.42781889915966,4.64072727731092,2004,"Scotland","Aberdeenshire","Aberdeen",566,14,552,35845.5384883025,35845.5384883025,NA,2444,118,5989,46.6122467179208
"303","S01000303",110,"Aberdeenshire",617,391,11.21,4393,2.6,16,5843,6.6,26,4879,-1.06,5961,-0.71,5084,19.12,2472,1.7,206,"S01000303",303,1164,80.4414735342749,"",69434,"dz01",302964438.321769,"dz01","S22000047","Aberdeen",60859.963165076,"Aberdeen",60859.963165076,"Aberdeen","dz01",6.33325314144737,4.83154692434211,3.53540386842105,4.48773199013158,5.46822689144737,5.32151822368421,4.00319044078947,4.39717321710526,2004,"Scotland","Aberdeenshire","Aberdeen",617,16,601,60859.963165076,60859.963165076,NA,2472,206,6096,80.4414735342749
"304","S01000304",110,"Aberdeenshire",909,610,2.97,6372,1.8,16,6158,2.6,16,6289,-1.71,6460,-0.95,5587,0.44,6498,0.14,2572,"S01000304",304,102562,210.828607371945,"",69435,"dz01",289786.438675111,"dz01","S22000047","Aberdeen",13704.2425216802,"Aberdeen",13704.2425216802,"Aberdeen","dz01",7.349688,5.895276,4.632687,7.028963,7.833637,8.293897,6.610365,5.717,2004,"Scotland","Aberdeenshire","Aberdeen",909,16,893,13704.2425216802,13704.2425216802,NA,6498,2572,4985.5,210.828607371945
"305","S01000305",110,"Aberdeenshire",1040,665,5.98,5680,7.3,76,4354,4.1,27,5881,-0.89,5652,-0.46,4455,11.92,4351,-0.52,4900,"S01000305",305,106201,263.023667046069,"",69436,"dz01",249291.089206206,"dz01","S22000047","Aberdeen",13268.0086674978,"Aberdeen",13268.0086674978,"Aberdeen","dz01",7.262386,5.833426,4.403497,6.291562,6.967185,7.197382,5.635048,5.172315,2004,"Scotland","Aberdeenshire","Aberdeen",1040,76,964,13268.0086674978,13268.0086674978,NA,4351,4900,5137,263.023667046069
"306","S01000306",110,"Aberdeenshire",746,501,8.32,5067,2,15,6053,2.4,12,6342,-1.48,6371,-1.3,6087,14.21,3693,1.8,168,"S01000306",306,21993,62.2939638851312,"",69437,"dz01",73612507.2383244,"dz01","S22000047","Aberdeen",19018.9884766267,"Aberdeen",19018.9884766267,"Aberdeen","dz01",6.71990489473684,5.40421092105263,3.98152877631579,5.29546847368421,6.3474012631579,6.86674227631579,5.24876298684211,4.98618397368421,2004,"Scotland","Aberdeenshire","Aberdeen",746,15,731,19018.9884766267,19018.9884766267,NA,3693,168,5826,62.2939638851312
"307","S01000307",110,"Aberdeenshire",991,650,2.72,6404,1.9,19,6087,2.3,15,6361,-1.4,6330,-0.79,5260,3.43,6188,-0.09,3415,"S01000307",307,110533,296.613755583378,"",69438,"dz01",205618.954345762,"dz01","S22000047","Aberdeen",12971.236020991,"Aberdeen",12971.236020991,"Aberdeen","dz01",7.349688,5.895276,4.632687,7.028963,7.833637,8.293897,6.610365,5.717,2004,"Scotland","Aberdeenshire","Aberdeen",991,19,972,12971.236020991,12971.236020991,NA,6188,3415,4985.5,296.613755583378
"308","S01000308",110,"Aberdeenshire",991,655,7.65,5220,2.9,29,5716,3.5,23,6069,-1.22,6161,-0.66,4987,7.77,5372,1.3,474,"S01000308",308,110613,94.0963379628277,"",69439,"dz01",32271931.7794966,"dz01","S22000047","Aberdeen",13692.4063366244,"Aberdeen",13692.4063366244,"Aberdeen","dz01",7.08022213333333,5.73713096666667,4.2935595,6.20931306666667,7.27448243333333,7.98152926666667,6.29269026666667,5.43607423333333,2004,"Scotland","Aberdeenshire","Aberdeen",991,29,962,13692.4063366244,13692.4063366244,NA,5372,474,5385,94.0963379628277
"309","S01000309",110,"Aberdeenshire",770,466,9.91,4687,3.8,29,5414,2.6,12,6297,-0.79,5424,-1.09,5821,13.96,3769,1.87,146,"S01000309",309,2866,278.586623586133,"",69440,"dz01",167365472.523987,"dz01","S22000047","Aberdeen",43179.3494743101,"Aberdeen",43179.3494743101,"Aberdeen","dz01",6.50848738271605,5.04324235802469,3.6946007037037,4.69038795679012,5.68687822839506,5.78650745679012,4.33845945679012,4.58671294444444,2004,"Scotland","Aberdeenshire","Aberdeen",770,29,741,43179.3494743101,43179.3494743101,NA,3769,146,5996,278.586623586133
"310","S01000310",110,"Aberdeenshire",899,627,5.64,5770,2,18,6057,4.1,26,5846,-1.62,6432,-0.77,5224,6.79,5562,0.67,1100,"S01000310",310,120188,841.430000291016,"",69441,"dz01",428623.61274283,"dz01","S22000047","Aberdeen",11008.84603622,"Aberdeen",11008.84603622,"Aberdeen","dz01",7.913609,6.203437,4.671387,6.674742,7.541877,7.657028,6.153907,5.432508,2004,"Scotland","Aberdeenshire","Aberdeen",899,18,881,11008.84603622,11008.84603622,NA,5562,1100,4284.5,841.430000291016
"311","S01000311",110,"Aberdeenshire",947,615,3.14,6343,2.9,27,5740,3.3,20,6139,-0.61,4963,-1.92,6436,9.19,5081,-0.39,4488,"S01000311",311,5129,1035.95348966409,"",69442,"dz01",875874.720780292,"dz01","S22000047","Aberdeen",26737.2086517197,"Aberdeen",26737.2086517197,"Aberdeen","dz01",7.115457,5.402939,4.009046,5.257197,6.313965,6.546529,5.286245,4.950287,2004,"Scotland","Aberdeenshire","Aberdeen",947,27,920,26737.2086517197,26737.2086517197,NA,5081,4488,5347,1035.95348966409
"312","S01000312",110,"Aberdeenshire",646,354,9.17,4865,7.7,50,4241,5.6,20,5271,-0.77,5383,-0.35,4152,21.19,2079,0.06,2853,"S01000312",312,1394,400.6073748218,"",69443,"dz01",407558.467059617,"dz01","S22000047","Aberdeen",58564.596066937,"Aberdeen",58564.596066937,"Aberdeen","dz01",6.726896,5.065289,3.839478,5.189994,6.238997,6.614355,4.934242,4.603757,2004,"Scotland","Aberdeenshire","Aberdeen",646,50,596,58564.596066937,58564.596066937,NA,2079,2853,5824,400.6073748218
"313","S01000313",110,"Aberdeenshire",709,439,5.56,5796,3.5,25,5492,5.7,25,5254,-0.71,5227,-0.94,5573,7.05,5513,0.06,2857,"S01000313",313,5450,877.043425535986,"",69444,"dz01",387089.598622914,"dz01","S22000047","Aberdeen",26067.2429923592,"Aberdeen",26067.2429923592,"Aberdeen","dz01",7.193629,5.484242,4.090484,5.379119,6.494314,6.825695,5.750115,5.061997,2004,"Scotland","Aberdeenshire","Aberdeen",709,25,684,26067.2429923592,26067.2429923592,NA,5513,2857,5248,877.043425535986
"314","S01000314",110,"Aberdeenshire",572,390,8.44,5028,3.8,22,5393,5.9,23,5175,-0.85,5580,-0.33,4111,11.19,4568,0.6,1219,"S01000314",314,120769,999.662667386001,"",69445,"dz01",89080.3155127025,"dz01","S22000047","Aberdeen",10756.1538125557,"Aberdeen",10756.1538125557,"Aberdeen","dz01",7.913609,6.203437,4.671387,6.674742,7.541877,7.657028,6.153907,5.432508,2004,"Scotland","Aberdeenshire","Aberdeen",572,22,550,10756.1538125557,10756.1538125557,NA,4568,1219,4284.5,999.662667386001
"315","S01000315",110,"Aberdeenshire",661,376,3.85,6222,5.9,39,4757,3.7,14,6000,-1.11,6041,-1.7,6348,1.58,6432,-0.28,4108,"S01000315",315,4779,832.174199926405,"",69446,"dz01",350818.915758693,"dz01","S22000047","Aberdeen",27361.0182776984,"Aberdeen",27361.0182776984,"Aberdeen","dz01",7.124251,5.409109,3.971687,5.146112,6.169482,6.4152,5.399405,4.937585,2004,"Scotland","Aberdeenshire","Aberdeen",661,39,622,27361.0182776984,27361.0182776984,NA,6432,4108,5335.5,832.174199926405
"316","S01000316",110,"Aberdeenshire",800,402,9.34,4826,8,64,4158,6.5,26,4939,-0.49,4613,0.08,2988,7.3,5467,-0.33,4297,"S01000316",316,1534,384.475670420621,"",69447,"dz01",449930.542664703,"dz01","S22000047","Aberdeen",58260.5456530581,"Aberdeen",58260.5456530581,"Aberdeen","dz01",6.730687,5.066099,3.795461,5.268323,6.202238,6.830881,5.184637,4.831863,2004,"Scotland","Aberdeenshire","Aberdeen",800,64,736,58260.5456530581,58260.5456530581,NA,5467,4297,5819,384.475670420621
"317","S01000317",110,"Aberdeenshire",551,308,10.12,4643,10.5,58,3531.5,6.2,19,5064,-0.45,4494,-0.27,3955,8.89,5151,-0.03,3180,"S01000317",317,5419,914.221851842847,"",69448,"dz01",112418.505315743,"dz01","S22000047","Aberdeen",26239.766191033,"Aberdeen",26239.766191033,"Aberdeen","dz01",7.20466,5.493566,4.124332,5.382112,6.414793,6.652878,6.118233,5.174128,2004,"Scotland","Aberdeenshire","Aberdeen",551,58,493,26239.766191033,26239.766191033,NA,5151,3180,5230,914.221851842847
"318","S01000318",110,"Aberdeenshire",577,351,1.84,6474,NA,0,6453,1.7,6,6438.5,-1.13,6066,-1.76,6373,2.77,6298,-0.06,3284,"S01000318",318,5180,983.402240267032,"",69449,"dz01",179088.095921708,"dz01","S22000047","Aberdeen",26682.6842303092,"Aberdeen",26682.6842303092,"Aberdeen","dz01",7.124251,5.409109,3.971687,5.146112,6.169482,6.4152,5.399405,4.937585,2004,"Scotland","Aberdeenshire","Aberdeen",577,0,577,26682.6842303092,26682.6842303092,NA,6298,3284,5335.5,983.402240267032
