"","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"5758",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",814,130,684,13959.3467419913,7635.83477866892,2042,3027,3120,4164,1219.50571514835
"5759",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",764,200,564,6370.19460985921,5636.54509839476,365,1521,5008,4066,1567.88061419528
"5760",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",585,50,535,5463.48826201563,5463.48826201563,2236,4817,3556,4572,1343.97388841068
"5761",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",688,35,653,12487.1464085451,6381.78772459435,3285,5614,2416,3914.5,1208.87143289219
"5762",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",687,175,512,6990.15958376535,5051.34008218485,1732,667,2898,1723,1679.09627004496
"5763",2012,"Scotland","South Lanarkshire","Glasgow",2190,155,2035,12454.1615916181,4515.1854379019,4466,5171,546,5165,2468.35976539993
"5764",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",544,165,379,6660.56552009049,5023.06185330243,799,2028,3966,1723,1704.39445947193
"5765",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",883,230,653,13502.7931776537,7116.29057042964,317,2222,5816,4164,1446.31275869558
"5766",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",698,80,618,12640.594696722,6371.58958569148,3446,4570,4846,3914.5,1507.61812915443
"5767",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",651,35,616,12231.8998081627,6078.66722385298,6487,4946,1674,4792,1159.31095255238
"5768",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",921,150,771,6296.49482689064,5321.13207913932,479,3110,6150,4066,1711.40816575485
"5769",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",736,185,551,6393.79485945631,5112.85225158449,646,2065,5371,4066,1736.65138162452
"5770",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",599,115,484,12964.1777936366,6595.24175054495,790,2934,5873,3914.5,1632.87076678969
"5771",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",732,30,702,6613.54022818483,4671.8404587319,5850,5801,4241,1723,1554.53095785268
"5772",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",692,40,652,6061.00105751833,4912.70482145252,3050,5528,5724,3992.5,1784.09885086936
"5773",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",893,40,853,12406.6533470843,6077.35716463046,5863,5831,3521,4027.5,1405.08354388232
"5774",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",736,80,656,13108.94256917,6620.81703122978,3874,1739,3100,4800.5,1371.67377459166
"5775",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",757,140,617,5475.86819633924,5430.8058254906,2387,2747,5018,4875,1560.34950559545
"5776",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",684,70,614,5864.38596775228,4710.50667656434,3388,4437,5847,3992.5,1773.27334129796
"5777",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",517,65,452,13395.5364257388,6828.51084349273,4379,4291,2189,4800.5,1087.58366802612
"5778",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",694,105,589,12736.8639563077,6313.21103286296,2594,3109,3612,4027.5,1507.13257654015
"5779",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",819,60,759,8664.02721973471,5163.19381281736,4141,4860,641,2806,576.802928287488
"5780",2012,"Scotland","South Lanarkshire","Glasgow",1541,35,1506,14023.9081556423,3371.75453478793,6060,6442,1954,4654.5,1888.46794692459
"5781",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",918,150,768,5369.30958329761,4766.06501605991,2002,2370,6211,3992.5,1822.10962009632
"5782",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",794,190,604,5577.99695625299,4351.34448365064,1358,2532,5201,3992.5,1611.97544049727
"5783",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",619,45,574,13504.0279575093,7071.63460458329,3945,4628,836,5185,1369.99594098416
"5784",2012,"Scotland","South Lanarkshire","Glasgow",774,75,699,13906.7504007999,3028.64482843709,4459,6271,4285,5191.5,2372.54134028204
"5785",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",723,30,693,10063.7866663536,3910.8417608527,4103,5494,2393,4587,824.869364117099
"5786",2012,"Scotland","South Lanarkshire","Glasgow",630,90,540,13666.6004797008,2405.79741140294,4150,1695,1158,5191.5,3609.90832306182
"5787",2012,"Scotland","South Lanarkshire","Glasgow",751,70,681,13777.0075902249,3143.85154080721,3133,3305,5268,4654.5,2263.05700560522
"5788",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",557,105,452,4761.52935336134,4701.13687583317,2709,3897,3251,3811.5,1445.73868123285
"5789",2012,"Scotland","South Lanarkshire","Glasgow",865,70,795,14017.6482312257,2600.64469392058,5799,2170,1126,3743,3347.24511490344
"5790",2012,"Scotland","South Lanarkshire","Glasgow",526,80,446,13469.6247585506,3166.54455295641,3023,2330,5222,4393,2325.49340855071
"5791",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",453,35,418,9841.91193166512,3668.34250139874,4662,3026,4021,4025.5,842.452254106125
"5792",2012,"Scotland","South Lanarkshire","Glasgow",793,180,613,13509.9679914924,2490.13362627897,3280,2268,3532,4458,3359.80656383797
"5793",2012,"Scotland","South Lanarkshire","Glasgow",505,65,440,12964.1459349259,3215.90701514065,2770,2436,2093,4832,2408.3825509646
"5794",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",926,65,861,4994.59723197486,4476.81276992649,5714,5359,4165,1175,1561.75414910001
"5795",2012,"Scotland","South Lanarkshire","Glasgow",615,110,505,13296.619456095,3217.55981367221,1789,3334,3926,4393,2298.68314191557
"5796",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",1060,80,980,10738.5630647359,4556.96730194802,2888,4476,923,4561,818.717551960093
"5797",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",1072,50,1022,4448.62505432381,4448.62505432381,5727,6243,1964,3811.5,1256.32714024559
"5798",2012,"Scotland","South Lanarkshire","Glasgow",590,95,495,13342.2507116247,2583.20458137316,3188,3182,5538,4393,3263.40155625233
"5799",2012,"Scotland","South Lanarkshire","Glasgow",711,110,601,13130.4917756466,2815.6907245891,2262,3400,5112,4393,2976.9926443899
"5800",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",664,65,599,9920.94607310262,3587.43858396683,2534,3557,4171,4025.5,945.688339491032
"5801",2012,"Scotland","South Lanarkshire","Glasgow",718,80,638,13719.0698877766,2310.72529902216,4246,3150,1205,3743,4118.17767557503
"5802",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",899,40,859,22685.6908014935,15752.5191958149,5831,5678,424,5183,94.3039461325353
"5803",2012,"Scotland","South Lanarkshire","Glasgow",745,140,605,13442.881814121,2315.02294704279,4894,3595,2370,4458,3753.89055683884
"5804",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",3691,185,3506,2831.57245594343,2831.57245594343,5547,2010,850,4235,2225.56641827005
"5805",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",700,40,660,3018.33596507898,3018.33596507898,6183,4788,1657,3077.5,1615.94540683878
"5806",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",750,155,595,9896.0167259015,3411.18967926013,2360,1346,2509,4579,1024.52974152006
"5807",2012,"Scotland","South Lanarkshire","Glasgow",820,145,675,12962.322231125,2241.06171531415,1457,1736,4719,4393,3936.57537126771
"5808",2012,"Scotland","South Lanarkshire","Glasgow",654,125,529,12918.1932778545,2582.23195907589,2044,2243,2781,4393,3430.36777075585
"5809",2012,"Scotland","South Lanarkshire","Glasgow",746,85,661,12982.2765079757,2099.73477325505,4386,2901,2699,4458,4178.24752712797
"5810",2012,"Scotland","South Lanarkshire","Glasgow",479,70,409,13229.6571189146,1823.8270126688,2415,3341,1789,3743,5576.37851183637
"5811",2012,"Scotland","South Lanarkshire","Glasgow",531,90,441,12999.36528203,2425.07336784941,357,1419,5822,4393,3653.00015147997
"5812",2012,"Scotland","South Lanarkshire","Glasgow",721,45,676,12742.3230972323,2840.68874458616,4693,5100,2334,4832,3092.96702918777
"5813",2012,"Scotland","South Lanarkshire","Glasgow",775,100,675,13142.4875480757,2016.56786793846,3960,3315,1616,4458,4420.64116390377
"5814",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",745,145,600,2892.38644916008,2892.38644916008,2506,1282,1844,3077.5,1678.06022334454
"5815",2012,"Scotland","South Lanarkshire","Glasgow",996,150,846,12787.8298069087,1639.55371295239,2927,2624,2915,4458,5285.01202196183
"5816",2012,"Scotland","South Lanarkshire","Glasgow",1021,110,911,13102.2057141854,1641.13753126246,2454,2370,1956,3217,6975.69500072603
"5817",2012,"Scotland","South Lanarkshire","Glasgow",575,25,550,12454.5103757834,3141.48550901107,6487,5895,1685,4832,2795.39871086265
"5818",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",845,20,825,2730.20559054132,2730.20559054132,4996,5815,2860,1781,2103.45029667518
"5819",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",672,120,552,2598.46977574282,2598.46977574282,1910,1172,1640,1781,2050.18233366396
"5820",2012,"Scotland","South Lanarkshire","Glasgow",593,90,503,12613.6969991338,1973.55120535617,4042,2760,2451,3694.5,4484.7440227295
"5821",2012,"Scotland","South Lanarkshire","Glasgow",479,60,419,13210.5159766296,1768.11407660866,5906,2617,1885,3248.5,7834.04181085097
"5822",2012,"Scotland","South Lanarkshire","Glasgow",769,115,654,12646.9311485213,1802.60827317369,2945,3746,3767,3837,4801.85332633243
"5823",2012,"Scotland","South Lanarkshire","Glasgow",642,60,582,12553.0882187855,2645.86753434488,3259,4723,1938,3694.5,3518.30840170895
"5824",2012,"Scotland","South Lanarkshire","Glasgow",681,10,671,12167.4617041737,3303.02318500567,6166,6037,1241,3900,2657.01092188688
"5825",2012,"Scotland","South Lanarkshire","Glasgow",638,95,543,12957.7340602243,1491.66968830274,4224,3408,3250,3248.5,8292.9117301649
"5826",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",880,15,865,2347.1311653898,2347.1311653898,6460,5577,953,3633.5,2220.90263072584
"5827",2012,"Scotland","South Lanarkshire","Glasgow",715,55,660,12218.4871146784,2961.82393246011,6193,4295,1578,3900,3283.66302563977
"5828",2012,"Scotland","South Lanarkshire","Glasgow",765,90,675,12572.7325424262,1525.59542873433,3134,3345,4226,3837,5449.38257215122
"5829",2012,"Scotland","South Lanarkshire","Glasgow",734,35,699,12366.5108729141,2095.46444024594,4720,5866,3858,3694.5,4446.46852257444
"5830",2012,"Scotland","South Lanarkshire","Glasgow",804,140,664,13216.053839869,2040.84941206507,4540,3028,2676,2929,5524.80046038535
"5831",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",1063,75,988,1605.99072418121,1605.99072418121,3267,5317,1007,2972,3345.55588873578
"5832",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",695,175,520,2288.40784878237,2288.40784878237,2272,1978,5109,1781,2687.28594305372
"5833",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",624,70,554,2693.16604801404,2693.16604801404,2404,3843,1628,1781,2333.25684075325
"5834",2012,"Scotland","South Lanarkshire","Glasgow",656,130,526,12711.0629488481,1314.14378969596,2622,1982,6035,3248.5,6786.08042078723
"5835",2012,"Scotland","South Lanarkshire","Glasgow",618,15,603,11970.6373929796,3288.37185145381,3748,5620,1348,3789,2760.1877178261
"5836",2012,"Scotland","South Lanarkshire","Glasgow",713,20,693,11933.4003334558,2564.46075733256,6173,6280,2029,3900,4318.41006987946
"5837",2012,"Scotland","South Lanarkshire","Glasgow",503,10,493,11947.7633076763,2965.65286423916,5681,6034,2122,3900,3433.40166450695
"5838",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",707,95,612,21193.9313593336,14222.8338230163,5420,4325,1994,3698,187.043718718561
"5839",2012,"Scotland","South Lanarkshire","Glasgow",788,75,713,12143.5552741919,1659.62404754052,5005,3034,4162,3694.5,5225.16069538472
"5840",2012,"Scotland","South Lanarkshire","Glasgow",809,125,684,12439.0238375188,974.355552240764,2993,4533,4618,3248.5,7909.74871141002
"5841",2012,"Scotland","South Lanarkshire","Glasgow",602,65,537,12254.4419983207,1403.54736323943,2912,3793,4705,3837,5662.85275812941
"5842",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",537,95,442,1938.44095098876,1938.44095098876,3284,3930,2730,3633.5,3064.38007152831
"5843",2012,"Scotland","South Lanarkshire","Livingston",616,35,581,14694.0908654078,14694.0908654078,6081,4403,66,5400,37.0162897862177
"5844",2012,"Scotland","South Lanarkshire","Glasgow",698,60,638,13191.0876812598,2189.6926757437,3840,4497,3254,4309,4665.41837471275
"5845",2012,"Scotland","South Lanarkshire","Glasgow",500,25,475,12783.1626907671,1655.04169337388,4849,6371,2796,2929,6690.02924466481
"5846",2012,"Scotland","South Lanarkshire","Glasgow",850,140,710,12448.134432618,1007.42787254631,2815,2399,5102,3248.5,8403.51611992959
"5847",2012,"Scotland","South Lanarkshire","Glasgow",757,100,657,12240.7738135892,995.242498282755,4931,4558,5004,3837,6826.39343459558
"5848",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",551,120,431,2612.16767361999,2612.16767361999,2309,1526,1717,2008,2664.6067670939
"5849",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",776,105,671,2306.8980308508,2306.8980308508,4305,4717,2813,1781,2885.79928537055
"5850",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",751,165,586,21498.8538528043,14525.3547086992,1403,3048,5316,2932,231.181200488547
"5851",2012,"Scotland","South Lanarkshire","Glasgow",677,120,557,12178.5400474481,798.326290229382,1344,4416,4042,3248.5,7463.52992421791
"5852",2012,"Scotland","South Lanarkshire","Glasgow",520,50,470,12846.602108561,1773.05178196785,3020,3970,2588,2929,6137.84620585929
"5853",2012,"Scotland","South Lanarkshire","Glasgow",985,145,840,11673.7595818187,2022.80071266744,2758,2258,2963,3694.5,5170.37655664133
"5854",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",806,165,641,2343.69301538765,2343.69301538765,2766,1213,1903,2008,3029.61169573479
"5855",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",874,250,624,1717.93127905012,1717.93127905012,525,1015,4881,1781,3785.55289073242
"5856",2012,"Scotland","South Lanarkshire","Glasgow",662,115,547,11925.3530506368,1122.59737921796,3787,2481,4869,3837,6273.83761441201
"5857",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",664,155,509,1855.1004582591,1855.1004582591,2411,2453,5344,1781,3682.34188038654
"5858",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",690,100,590,2499.83182356848,2499.83182356848,2883,1295,2511,2008,2968.56873226214
"5859",2012,"Scotland","South Lanarkshire","Glasgow",702,55,647,12516.5509783497,1406.07564130228,1819,4003,2087,2929,7247.83293786819
"5860",2012,"Scotland","South Lanarkshire","Glasgow",667,125,542,11859.5347904998,1463.13825313321,1926,2390,5098,3694.5,5672.51207021081
"5861",2012,"Scotland","South Lanarkshire","Glasgow",957,15,942,11608.5788295175,2928.05879466363,5886,6403,1215,3900,3640.50413683427
"5862",2012,"Scotland","South Lanarkshire","Glasgow",736,85,651,12721.5368546569,1822.09760838992,4137,4581,3672,2929,5521.4250098807
"5863",2012,"Scotland","South Lanarkshire","Glasgow",1391,115,1276,11379.3595087968,2049.69188219367,1942,3856,1868,1858,5122.59084898463
"5864",2012,"Scotland","South Lanarkshire","Glasgow",841,135,706,11840.5128551588,760.264436248564,3742,4649,3037,2653.5,7154.42527517077
"5865",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",768,190,578,21874.9017917938,14901.0323325605,2047,2959,5054,4332,235.596917965951
"5866",2012,"Scotland","South Lanarkshire","Glasgow",742,45,697,12433.123734877,1402.05005307064,69,4888,3301,2576,6888.41754102024
"5867",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",960,90,870,2626.35174764681,2626.35174764681,1900,4343,2057,2689,3157.28519829134
"5868",2012,"Scotland","South Lanarkshire","Glasgow",731,15,716,12756.7092411022,2380.37633265207,6487,5326,3122,3822,3477.88428631043
"5869",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",718,240,478,2012.54822973473,2012.54822973473,1428,696,2641,2689,3906.91800743116
"5870",2012,"Scotland","South Lanarkshire","Glasgow",701,105,596,11702.3693552206,241.53553970105,257,4033,4617,2576,7843.49049887224
"5871",2012,"Scotland","South Lanarkshire","Glasgow",778,70,708,12627.8815837351,1963.63965752215,2474,3699,4534,3822,4731.51115411975
"5872",2012,"Scotland","South Lanarkshire","Glasgow",727,60,667,12399.14414497,1639.53179900434,3998,4947,4619,2247.5,5609.3220870051
"5873",2012,"Scotland","South Lanarkshire","Glasgow",922,110,812,11461.5025327898,1377.53923526784,4696,3039,2837,1199.5,6026.94375102888
"5874",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",870,310,560,1835.39396231166,1835.39396231166,1021,1446,3040,2512,4093.93601713411
"5875",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",787,75,712,2593.4425439071,2593.4425439071,5562,5147,2565,3136.5,3427.46481693451
"5876",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",801,50,751,1117.42949297796,1117.42949297796,5925,6292,2955,2887.5,4452.64580793281
"5877",2012,"Scotland","South Lanarkshire","Glasgow",836,120,716,11510.3861215692,505.369099343152,3882,3368,2380,2653.5,7438.58855265606
"5878",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",584,20,564,3665.92269081053,3665.92269081053,6067,3863,1000,3136.5,2194.49356560362
"5879",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",644,80,564,1280.71521578217,1280.71521578217,4442,2293,4907,2512,4914.32427185574
"5880",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",711,200,511,1458.52391616246,1458.52391616246,644,949,4160,2512,4860.23585363078
"5881",2012,"Scotland","South Lanarkshire","Glasgow",772,150,622,11308.2146255918,921.911812760124,2866,2261,1926,2653.5,6807.29079722281
"5882",2012,"Scotland","South Lanarkshire","Glasgow",1306,30,1276,10436.0650315266,3809.08757586745,4965,6411,497,4585,1940.90738550815
"5883",2012,"Scotland","South Lanarkshire","Glasgow",473,60,413,12226.7072843927,1605.16641953331,3754,3446,4906,2247.5,5392.92206385103
"5884",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",751,35,716,976.353972876048,976.353972876048,4565,5887,5618,2887.5,5146.51991098961
"5885",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",584,25,559,2945.12322428359,2945.12322428359,5785,5962,2340,3136.5,3210.59107835579
"5886",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",790,30,760,3237.4053183165,3237.4053183165,5046,6084,1819,3136.5,2842.78502010704
"5887",2012,"Scotland","South Lanarkshire","Glasgow",474,45,429,12195.7958240775,1957.57921025558,5042,4339,4613,3822,4223.3066884406
"5888",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",632,115,517,2246.77604666659,2246.77604666659,4121,2376,2576,2689,4058.55395817546
"5889",2012,"Scotland","South Lanarkshire","Glasgow",826,140,686,11682.651831109,641.198329797671,1030,4173,5592,2576,7215.32333125696
"5890",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",674,20,654,3751.4872499275,3751.4872499275,6324,4593,1038,3354,2402.18311795022
"5891",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",628,175,453,1845.83682856407,1845.83682856407,3135,1671,2992,2689,4657.82167672651
"5892",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",638,190,448,1240.11614354047,1240.11614354047,1260,887,4413,2512,5594.56807601893
"5893",2012,"Scotland","South Lanarkshire","Glasgow",683,100,583,11977.4137901035,1644.54374866994,3390,2853,4980,2247.5,4922.96853137874
"5894",2012,"Scotland","South Lanarkshire","Glasgow",703,100,603,11416.8883784292,160.735123691677,3604,3774,4280,2576,7429.79205593855
"5895",2012,"Scotland","South Lanarkshire","Glasgow",558,30,528,12462.4162707585,2515.59097504288,5319,6150,1873,3822,3005.76720305803
"5896",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",659,30,629,2689.08125464964,2689.08125464964,4486,6075,3654,2689,3806.79457252724
"5897",2012,"Scotland","South Lanarkshire","Glasgow",697,60,637,11585.3713966694,1286.44659818383,1831,4541,5423,2247.5,5452.80917288397
"5898",2012,"Scotland","South Lanarkshire","Glasgow",720,85,635,11073.182869903,709.910466313969,4671,2949,2628,2653.5,7150.76322868964
"5899",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",668,155,513,928.613464524443,928.613464524443,1420,2372,5853,2887.5,5755.02780153944
"5900",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",670,35,635,752.946288574349,752.946288574349,5542,6206,4454,2887.5,5298.67946698943
"5901",2012,"Scotland","South Lanarkshire","Glasgow",788,35,753,11054.2673631595,1057.36330734384,5148,5307,1898,1199.5,6854.60387632853
"5902",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",886,45,841,798.158595568095,798.158595568095,4713,6278,1905,2666,4534.80858739002
"5903",2012,"Scotland","South Lanarkshire","Glasgow",910,135,775,11486.1066392086,828.322298955227,4177,4254,3378,2576,6470.319062241
"5904",2012,"Scotland","South Lanarkshire","Glasgow",863,105,758,12220.3040172931,2193.33663945391,2692,2869,4704,3822,3617.9845993612
"5905",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",684,65,619,3484.47418017232,3484.47418017232,5177,2681,1919,3136.5,2925.02690929905
"5906",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",807,140,667,3000.12390716259,3000.12390716259,2651,3081,3049,3136.5,3781.30442525569
"5907",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",696,100,596,1175.02884184868,1175.02884184868,1924,2466,3473,2512,6452.0029641856
"5908",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",831,150,681,792.863246081111,792.863246081111,1748,2492,5167,1302.5,6577.60435940048
"5909",2012,"Scotland","South Lanarkshire","Glasgow",539,40,499,11109.4227487214,503.873656883389,4176,4579,2671,1759.5,6927.82401782026
"5910",2012,"Scotland","South Lanarkshire","Glasgow",721,45,676,10768.6759641008,741.906077519475,6195,6057,1435,3358.5,7191.87543750865
"5911",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",1202,165,1037,1915.16341466317,1915.16341466317,4037,3675,2450,1110,5528.85817148306
"5912",2012,"Scotland","South Lanarkshire","Glasgow",826,125,701,11016.7310089473,777.016192629886,4462,3016,3361,1759.5,6386.38718296192
"5913",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",799,310,489,2837.4908935135,2837.4908935135,217,755,4342,1685.5,4161.45413064055
"5914",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",880,180,700,318.096131256439,318.096131256439,207,2034,5654,796.5,6728.3036425009
"5915",2012,"Scotland","South Lanarkshire","Glasgow",662,105,557,11601.2547005992,1726.52530014072,2795,2650,5993,1465,4368.61912971219
"5916",2012,"Scotland","South Lanarkshire","Glasgow",798,20,778,9906.43054097155,2254.12114781831,2707,6405,737,1899,6255.36628008805
"5917",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",865,250,615,3468.72379020328,3468.72379020328,1699,1270,1517,1685.5,3391.84594769301
"5918",2012,"Scotland","South Lanarkshire","Glasgow",870,120,750,11397.8664543729,1498.99914899776,4272,3584,6042,1465,4755.65124890966
"5919",2012,"Scotland","South Lanarkshire","Glasgow",551,10,541,10487.0137589441,1188.64829318396,6487,6068,1502,3358.5,7293.76845035543
"5920",2012,"Scotland","South Lanarkshire","Glasgow",823,125,698,11645.2996160497,2138.04343959257,4282,2798,5683,3278,3470.73644140243
"5921",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",637,65,572,2351.30712715036,2351.30712715036,721,2601,4313,1110,5035.84724608988
"5922",2012,"Scotland","South Lanarkshire","Glasgow",858,100,758,11757.7886239964,2345.68700364542,4697,4468,4170,3278,3117.54345312262
"5923",2012,"Scotland","South Lanarkshire","Glasgow",700,100,600,12035.2919610597,2946.58944786032,4363,3213,2072,4319.5,2320.33627511729
"5924",2012,"Scotland","South Lanarkshire","Glasgow",682,20,662,10606.4838846453,888.005187250559,6333,6185,1063,3358.5,7157.38671520521
"5925",2012,"Scotland","South Lanarkshire","Glasgow",710,15,695,10757.7921959001,784.473345894508,6338,5939,897,1759.5,6821.95680524047
"5926",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",916,115,801,618.580036000153,618.580036000153,817,3705,5477,1302.5,8131.02947896227
"5927",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",744,25,719,1600.1181754287,1600.1181754287,4568,5543,3489,1110,6719.55754309344
"5928",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",696,185,511,3281.28132191947,3281.28132191947,894,721,3200,1685.5,3849.13341221375
"5929",2012,"Scotland","South Lanarkshire","Glasgow",675,90,585,11137.8701769347,1338.70290874559,3357,2787,3127,1465,4986.34688342622
"5930",2012,"Scotland","South Lanarkshire","Glasgow",1063,120,943,10985.2979889764,1143.44502662102,4186,3869,3397,1759.5,5440.36607044461
"5931",2012,"Scotland","South Lanarkshire","Glasgow",745,75,670,11788.5495745686,3077.90370406243,3705,3520,1917,4319.5,2176.68005670858
"5932",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",581,195,386,2771.63471436522,2771.63471436522,653,962,4996,1685.5,4809.40586489837
"5933",2012,"Scotland","South Lanarkshire","Glasgow",809,30,779,10282.4358222665,1401.19126518779,4566,6347,1223,2157.5,7393.25342981366
"5934",2012,"Scotland","South Lanarkshire","Glasgow",671,110,561,11234.2476529228,1975.61188178175,3603,4353,6089,1465,3592.27015103178
"5935",2012,"Scotland","South Lanarkshire","Glasgow",644,105,539,11359.2500954569,2403.44099084606,5052,2947,4837,3278,2901.83216652168
"5936",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",787,145,642,3536.24466099099,3536.24466099099,2154,1203,2165,239,4053.1299432944
"5937",2012,"Scotland","South Lanarkshire","Glasgow",655,15,640,10399.6484067524,1074.630818647,5921,6373,879,3358.5,7032.97177428813
"5938",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",807,170,637,2190.83140839816,2190.83140839816,696,892,5605,1110,6103.43487822498
"5939",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",666,205,461,2580.31102505258,2580.31102505258,793,489,4677,1685.5,5292.17421308303
"5940",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",679,115,564,491.686059136006,491.686059136006,1646,2634,4910,796.5,7457.61060836126
"5941",2012,"Scotland","South Lanarkshire","Glasgow",495,10,485,9848.6278732477,2133.40442251851,5952,5665,807,2157.5,6865.43205323174
"5942",2012,"Scotland","South Lanarkshire","Glasgow",840,195,645,11070.5321070683,2278.22260782935,4159,4121,4341,1465,2984.59121565736
"5943",2012,"Scotland","South Lanarkshire","Glasgow",801,110,691,11602.0257002316,3034.43704228521,3198,2841,2465,3278,2185.6170143736
"5944",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",981,155,826,1778.66196807404,1778.66196807404,1731,2287,6162,1110,6876.38161870664
"5945",2012,"Scotland","South Lanarkshire","Glasgow",792,130,662,11271.1683082513,2596.44120936953,2429,2470,3772,3278,2594.73950646455
"5946",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",762,120,642,2903.14164679709,2903.14164679709,166,1543,4494,1685.5,5309.55952680144
"5947",2012,"Scotland","South Lanarkshire","Motherwell and Airdrie",727,230,497,2447.31514209321,2447.31514209321,1218,1194,5284,1313.5,5770.89943011442
